|                           Parameters |                       0 |                       1 |   2 |   3 |                      4 |   5 |                       6 |   7 |   8 |                       9 |  10 |                     11 |                      12 |  13 |  14 |  15 |  16 |  17 |                      18 |                      19 |  20 |                      21 |  22 |                      23 |                      24 |  25 |                      26 |  27 |                      28 |                     29 |  30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |
|     VER J2020+368.spectral.reference |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2020+368.spectral.lambda_ | -1.8852621588723195e-10 |  -1.353601182844002e-23 | 0.0 | 0.0 |  1.452326456871662e-09 | 0.0 |  1.0238257911785896e-12 | 0.0 | 0.0 | -1.5711707527577376e-24 | 0.0 |  2.768792641428498e-12 |   7.669510616778375e-14 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -0.0007058411466940047 |   1.737504287158957e-16 | 0.0 |   0.0009664548961956168 | 0.0 |  -1.155046040569999e-05 |   3.738969465356158e-18 | 0.0 | -1.2909045359373333e-06 | 0.0 | -2.5126412848944447e-11 | -4.599107496069738e-25 | 0.0 |   5.730413695540062e-13 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2020+368.spectral.alpha |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.index | -1.9512183416836056e-08 | -1.4516486887842754e-21 | 0.0 | 0.0 |  1.571847877382739e-07 | 0.0 |    9.81754808002872e-11 | 0.0 | 0.0 | -1.7014234858853092e-22 | 0.0 | 3.0039783323655856e-10 |   8.403821234424572e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -4.4628233272549925e-05 |   1.099837947348099e-18 | 0.0 |  -1.155046040569999e-05 | 0.0 |    0.009057276978205802 |  1.5467341002940324e-15 | 0.0 |  -0.0003228711804521313 | 0.0 | -1.1061933610383645e-07 | -7.289322286730992e-20 | 0.0 | -4.3991111078673134e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.amplitude |  -3.215020726313906e-20 | -2.3981382351011315e-33 | 0.0 | 0.0 |  2.591020424021491e-19 | 0.0 |    1.62041942929025e-22 | 0.0 | 0.0 | -2.7108081575871317e-34 | 0.0 |    4.7638204962126e-22 |  1.3000679602973295e-23 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.4902147024483695e-17 |  -9.000552764292119e-30 | 0.0 |   3.738969465356158e-18 | 0.0 |  1.5467341002940324e-15 |  4.2626707107948166e-27 | 0.0 |  2.0806839085553143e-16 | 0.0 | -1.2311527199151097e-19 | -7.793489163963086e-32 | 0.0 |  -3.347889412732761e-22 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.reference |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |  -6.747577519962089e-10 |   -5.04305763970691e-23 | 0.0 | 0.0 | 5.4372481374431665e-09 | 0.0 |  3.4070694884147786e-12 | 0.0 | 0.0 | -2.7550528948335067e-24 | 0.0 |  4.124554766654523e-12 |  7.0888035694993365e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -3.8434575127018495e-06 |   6.465794168417062e-21 | 0.0 | -1.2909045359373333e-06 | 0.0 |  -0.0003228711804521313 |  2.0806839085553143e-16 | 0.0 |  0.00023447271498593328 | 0.0 | -1.6178188776440501e-09 |  -9.40323371388064e-22 | 0.0 |  -4.668510672238751e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index |  -8.020186927846695e-08 |  -5.983740911430055e-21 | 0.0 | 0.0 |  6.506474660148443e-07 | 0.0 |   3.100909083728185e-10 | 0.0 | 0.0 |  -7.601107156442741e-22 | 0.0 | 1.3366991773970661e-09 |  3.8849181894266375e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -2.347459953550888e-11 |  2.4911723656466454e-22 | 0.0 | -2.5126412848944447e-11 | 0.0 | -1.1061933610383645e-07 | -1.2311527199151097e-19 | 0.0 | -1.6178188776440501e-09 | 0.0 |    0.010729759331441645 | 1.1559063856193835e-15 | 0.0 | -0.00042891951666065766 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |  -7.610875571424497e-20 |  -5.680166679137009e-33 | 0.0 | 0.0 |  6.174161853546446e-19 | 0.0 |  2.9474560674405047e-22 | 0.0 | 0.0 |    -6.5011605138087e-34 | 0.0 |  1.143921609328094e-21 |  3.1671408639945385e-23 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -3.307514386896227e-23 |  1.5469693280934978e-34 | 0.0 |  -4.599107496069738e-25 | 0.0 |  -7.289322286730992e-20 |  -7.793489163963086e-32 | 0.0 |   -9.40323371388064e-22 | 0.0 |  1.1559063856193835e-15 | 1.9384439307524716e-27 | 0.0 |   1.570844622659327e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ |  -1.332867906326583e-09 |  -9.971084605415256e-23 | 0.0 | 0.0 | 1.0803650980917382e-08 | 0.0 |    5.19350726654602e-12 | 0.0 | 0.0 |  -7.838145792240886e-24 | 0.0 | 1.3827863736234217e-11 |   2.959415943190408e-13 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -3.4106720138446374e-12 | -2.6251194634825846e-25 | 0.0 |   5.730413695540062e-13 | 0.0 | -4.3991111078673134e-10 |  -3.347889412732761e-22 | 0.0 |  -4.668510672238751e-12 | 0.0 | -0.00042891951666065766 |  1.570844622659327e-16 | 0.0 |  0.00033404608113079285 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
