|                           Parameters |                       0 |                       1 |   2 |   3 |                       4 |   5 |                       6 |   7 |   8 |                       9 |                      10 |  11 |                      12 |  13 |                      14 |                      15 |  16 |                      17 |  18 |                      19 |                      20 |  21 |                      22 |  23 |                      24 |                      25 |  26 |                      27 |  28 |  29 |  30 |  31 |  32 |  33 |                      34 |  35 |                      36 |                      37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |  58 |  59 |  60 |  61 |  62 |  63 |  64 |  65 |  66 |
|     VER J2020+368.spectral.amplitude |  -8.039339169347364e-22 | -1.4686922415953118e-35 | 0.0 | 0.0 |   4.539375420902439e-21 | 0.0 |  1.0803153765125233e-23 | 0.0 | 0.0 |   7.473626701399869e-16 |   7.953250662405878e-29 | 0.0 |  1.5385050702577218e-16 | 0.0 |  -6.438576525245471e-18 | -1.2614846112656083e-29 | 0.0 |  -8.101626728477326e-19 | 0.0 |  3.3655397126782366e-21 |  1.5008670710430124e-33 | 0.0 |  -8.466561461643396e-23 | 0.0 |   7.465198856906238e-24 |  3.1148604988727133e-37 | 0.0 | -5.8020585213496595e-25 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -3.309786246426807e-39 | 0.0 |  1.9324129106839324e-22 |   2.815095063234426e-23 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.reference |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2020+368.spectral.lambda_ | -1.4182690390500852e-09 | -1.9418916335630466e-23 | 0.0 | 0.0 |   7.090403714943309e-09 | 0.0 |  1.6953130208588973e-11 | 0.0 | 0.0 |  -0.0015315447450617563 |  1.5385050702577218e-16 | 0.0 |   0.0013397917002045089 | 0.0 | -3.1981655930398915e-05 | -1.8198626570962902e-17 | 0.0 |  -2.648475261924096e-06 | 0.0 |   6.746716422215694e-09 |  3.0686421735346475e-21 | 0.0 | -1.6159272099127867e-10 | 0.0 |  2.8508896230533027e-12 |   9.986708239548457e-25 | 0.0 |  1.9567891542722955e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -2.9051622162493692e-27 | 0.0 |  1.8705593270070372e-10 |   3.573694982833028e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2020+368.spectral.alpha |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.index |  -3.068358460726775e-07 |  -5.905628452459683e-21 | 0.0 | 0.0 |   1.834340797628657e-06 | 0.0 |  3.7725208231816154e-09 | 0.0 | 0.0 |  -0.0001086951941510418 |  -6.438576525245471e-18 | 0.0 | -3.1981655930398915e-05 | 0.0 |    0.024959948229586283 |  4.3028497035061295e-15 | 0.0 |  -0.0016867620465481846 | 0.0 | -3.2431195730817638e-06 |  -1.459768541732947e-18 | 0.0 |   9.033511886228393e-08 | 0.0 |     5.5284219903378e-09 |  1.2657199911802487e-22 | 0.0 | -2.7715241374188183e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   3.622403830659426e-25 | 0.0 | -1.9522528187223154e-08 | -2.3743511951385468e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.amplitude |  -3.777496843742999e-19 |  -7.444078716834944e-33 | 0.0 | 0.0 |  2.2760080124447426e-18 | 0.0 |   4.687649444026131e-21 | 0.0 | 0.0 |  -6.199253008025245e-17 | -1.2614846112656083e-29 | 0.0 | -1.8198626570962902e-17 | 0.0 |  4.3028497035061295e-15 |   1.106951027874037e-26 | 0.0 |    5.89573606103223e-16 | 0.0 | -2.8653291787980534e-18 | -1.2501027463522203e-30 | 0.0 |   8.380434655594103e-20 | 0.0 |     6.8399549241341e-21 |   1.573939774506347e-34 | 0.0 |  -3.195795625700005e-23 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   4.559440018866801e-37 | 0.0 | -2.4694674455902092e-20 |  -3.058079949269738e-21 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.reference |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ | -3.7259838093964305e-09 |  -8.188501178833817e-23 | 0.0 | 0.0 |  2.3407689573907283e-08 | 0.0 |   4.851564075857268e-11 | 0.0 | 0.0 |  -3.856618976138309e-06 |  -8.101626728477326e-19 | 0.0 |  -2.648475261924096e-06 | 0.0 |  -0.0016867620465481846 |    5.89573606103223e-16 | 0.0 |  0.00046084940322036605 | 0.0 |   3.809637939616305e-08 |   1.994336845813602e-20 | 0.0 |  -7.718228149185068e-10 | 0.0 |   6.725140128568753e-11 |  1.8126116059464932e-24 | 0.0 |   7.073650479118448e-13 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |    7.07179754611623e-27 | 0.0 |  -4.005526958446248e-10 |  -5.596019168483004e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index | -1.2343828131576839e-06 |  -2.480542976024497e-20 | 0.0 | 0.0 |   8.166945172410088e-06 | 0.0 |   1.256484089231374e-08 | 0.0 | 0.0 |   2.307815083272933e-08 |  3.3655397126782366e-21 | 0.0 |   6.746716422215694e-09 | 0.0 | -3.2431195730817638e-06 | -2.8653291787980534e-18 | 0.0 |   3.809637939616305e-08 | 0.0 |    0.029612974654554244 |  2.5184665875766267e-15 | 0.0 |  -0.0020953706378177045 | 0.0 |   2.303791008413111e-08 |   5.268084948397392e-22 | 0.0 |  -1.220889695999488e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.5255156069630367e-24 | 0.0 |  -8.265396348524034e-08 | -1.0261723430700235e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |  -7.710624047873652e-19 | -1.5549607910004733e-32 | 0.0 | 0.0 |   5.105482329036284e-18 | 0.0 |   7.869461618396167e-21 | 0.0 | 0.0 |  1.0521989874968925e-20 |  1.5008670710430124e-33 | 0.0 |  3.0686421735346475e-21 | 0.0 |  -1.459768541732947e-18 | -1.2501027463522203e-30 | 0.0 |   1.994336845813602e-20 | 0.0 |  2.5184665875766267e-15 |   4.020984799645615e-27 | 0.0 |  3.4264604079760674e-16 | 0.0 |  1.4404135462276003e-20 |  3.3034552259877212e-34 | 0.0 |  -7.165141219040407e-23 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   9.634246549225493e-37 | 0.0 |  -5.221355569887261e-20 | -6.4810706521807215e-21 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ |  1.3927200335154272e-08 |   2.739285382617446e-22 | 0.0 | 0.0 |  -9.158048504532852e-08 | 0.0 |  -1.395351635057265e-10 | 0.0 | 0.0 |   -5.03143871030033e-10 |  -8.466561461643396e-23 | 0.0 | -1.6159272099127867e-10 | 0.0 |   9.033511886228393e-08 |   8.380434655594103e-20 | 0.0 |  -7.718228149185068e-10 | 0.0 |  -0.0020953706378177045 |  3.4264604079760674e-16 | 0.0 |   0.0005752210503582194 | 0.0 | -2.5937302388890597e-10 | -6.0289601521889154e-24 | 0.0 |  4.2705009331324554e-13 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.9953620356857828e-26 | 0.0 |  1.0864009451627375e-09 |  1.3545063959666142e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index | -3.7443406500190156e-06 |  -7.054469691824193e-20 | 0.0 | 0.0 |  2.4232098459174486e-05 | 0.0 |   3.676207349772948e-08 | 0.0 | 0.0 |  1.0661041095282701e-10 |   7.465198856906238e-24 | 0.0 |  2.8508896230533027e-12 | 0.0 |     5.5284219903378e-09 |     6.8399549241341e-21 | 0.0 |   6.725140128568753e-11 | 0.0 |   2.303791008413111e-08 |  1.4404135462276003e-20 | 0.0 | -2.5937302388890597e-10 | 0.0 |     0.03145049371265265 |  -5.833716982809527e-16 | 0.0 |   -0.002147436293235602 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   3.603112133555696e-19 | 0.0 |   -0.012889490408057595 |  -0.0035863906203535897 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude |  -8.527145869038033e-20 | -1.6328279606287112e-33 | 0.0 | 0.0 |   5.543823956123487e-19 | 0.0 |   8.443165615759848e-22 | 0.0 | 0.0 |  1.3273267235472798e-24 |  3.1148604988727133e-37 | 0.0 |   9.986708239548457e-25 | 0.0 |  1.2657199911802487e-22 |   1.573939774506347e-34 | 0.0 |  1.8126116059464932e-24 | 0.0 |   5.268084948397392e-22 |  3.3034552259877212e-34 | 0.0 | -6.0289601521889154e-24 | 0.0 |  -5.833716982809527e-16 |  4.7080131059731754e-29 | 0.0 |  1.1034669159342527e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   5.071931762485833e-32 | 0.0 | -3.0382334673317784e-15 | -2.9209055616601183e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
