|                           Parameters |                       0 |                       1 |   2 |   3 |                      4 |   5 |                       6 |   7 |   8 |                       9 |                      10 |  11 |                      12 |  13 |                      14 |                      15 |  16 |                      17 |  18 |                      19 |                      20 |  21 |                      22 |  23 |                     24 |                      25 |  26 |                      27 |  28 |  29 |  30 |  31 |  32 |  33 |                      34 |  35 |                      36 |                      37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |  58 |  59 |  60 |
|     VER J2020+368.spectral.amplitude | -2.8826460472449395e-15 |   6.337778035969273e-29 | 0.0 | 0.0 |  7.664136358000583e-16 | 0.0 |    5.51923133747905e-19 | 0.0 | 0.0 |    1.18863709912157e-14 |  2.8831277534532223e-28 | 0.0 |   5.678689101435025e-17 | 0.0 |  -6.116059085799226e-15 |  1.2444626640500737e-27 | 0.0 |   7.596584949478152e-16 | 0.0 |  -6.877358706023243e-15 |  1.3340521057115526e-28 | 0.0 |   8.635986545929563e-16 | 0.0 |  7.931968634962278e-16 |  -4.271660124614279e-30 | 0.0 |   6.554707058500539e-17 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.2579889170679506e-31 | 0.0 |  -6.515759853957268e-15 |  -1.787130455501771e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.reference |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2020+368.spectral.lambda_ |  -0.0008022320662429134 |  2.0571418496886975e-17 | 0.0 | 0.0 | 0.00037955081030409106 | 0.0 | -1.6019631957994827e-07 | 0.0 | 0.0 |   0.0004090631843919515 |   5.678689101435025e-17 | 0.0 |   0.0005066156583987028 | 0.0 |   -0.002753984891008099 |   5.809159827722216e-16 | 0.0 |  0.00034476393292330354 | 0.0 |   -0.004458778255265466 |   8.151696737883869e-17 | 0.0 |  0.00043615903801612723 | 0.0 |  0.0002369667629475529 |  -5.705898133243114e-19 | 0.0 |   3.443954833044178e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   5.050726262784948e-21 | 0.0 | -0.00019801270883482603 |   -0.000165804917684997 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2020+368.spectral.alpha |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.index |       0.059455740817745 | -1.6432925644564248e-15 | 0.0 | 0.0 |  -0.035389230472527254 | 0.0 |  1.0130165733999217e-05 | 0.0 | 0.0 |    -0.23667773147486204 |  -6.116059085799226e-15 | 0.0 |   -0.002753984891008099 | 0.0 |      0.5689434168784865 | -1.2000965918088538e-13 | 0.0 |     0.03739560396753813 | 0.0 |      0.3992490523337795 |  -7.348897815611126e-15 | 0.0 |   -0.039498320221991526 | 0.0 |   -0.02080972963665585 |   1.262129188668096e-16 | 0.0 |   -0.003164896662082222 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.2533289527988244e-19 | 0.0 |  -0.0017558056861376702 |    0.015597006393558592 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.amplitude | -1.5346440025330052e-14 |     4.0445144385903e-28 | 0.0 | 0.0 | 6.0051258112075305e-15 | 0.0 | -1.1115242289909251e-18 | 0.0 | 0.0 |   4.741219410903054e-14 |  1.2444626640500737e-27 | 0.0 |   5.809159827722216e-16 | 0.0 | -1.2000965918088538e-13 |  3.2627423648864413e-26 | 0.0 |  1.4059951379428909e-14 | 0.0 |  -8.341865140766536e-14 |  1.5259087713555728e-27 | 0.0 |   8.043578204835967e-15 | 0.0 |  7.138624154623566e-15 |  -6.600234258364412e-29 | 0.0 |   5.919467362177555e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |     3.9731376179796e-31 | 0.0 | -1.8051868384862498e-14 |  -2.639765504782234e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.reference |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |    -0.00849342857545843 |   2.272568891454234e-16 | 0.0 | 0.0 |   0.004152508108129966 | 0.0 | -1.2347209737559241e-06 | 0.0 | 0.0 |    0.029211749050023564 |   7.596584949478152e-16 | 0.0 |  0.00034476393292330354 | 0.0 |     0.03739560396753813 |  1.4059951379428909e-14 | 0.0 |     0.26801317965213495 | 0.0 |    -0.05088451320342777 |    9.27458527225066e-16 | 0.0 |    0.004836944059286617 | 0.0 |  0.0033395675587009617 |   -2.88470288493436e-17 | 0.0 |   0.0003786000539538598 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   9.543910743024147e-20 | 0.0 |  -0.0035643682939921566 |  -0.0018144787149596553 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index |       0.223235338689471 |  -4.922251595821347e-15 | 0.0 | 0.0 |    -0.0491135656753471 | 0.0 |  2.5412609737120176e-05 | 0.0 | 0.0 |    -0.24785963820439424 |  -6.877358706023243e-15 | 0.0 |   -0.004458778255265466 | 0.0 |      0.3992490523337795 |  -8.341865140766536e-14 | 0.0 |    -0.05088451320342777 | 0.0 |       2.220694694301547 | -3.6698469873002446e-14 | 0.0 |   -0.029994388568106347 | 0.0 |  -0.030256010611819557 |    3.91650271962283e-16 | 0.0 |   -0.006739963864803662 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.1915545750131942e-18 | 0.0 |    -0.06966804964755827 |    0.027293154180420293 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
