|                           Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |   7 |                       8 |   9 |                      10 |                      11 |  12 |                      13 |  14 |                      15 |                      16 |  17 |                      18 |  19 |  20 |  21 |  22 |  23 |  24 |                      25 |  26 |                      27 |                      28 |  29 |  30 |  31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |
|         VER J2020+368.spectral.index |      0.7440268277818953 |   3.367020921714571e-12 | 0.0 |     0.06634597672438443 | 0.0 |    -0.06737173261036028 | -1.8205330425379938e-15 | 0.0 |  -0.0048303571189930025 | 0.0 |    -0.13761870687144825 |   -4.87072648581528e-12 | 0.0 |    -0.02098816520863711 | 0.0 |     0.33680149301797935 |  1.6923599711919096e-11 | 0.0 | -3.5932559295636844e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -1.313608234381758e-17 | 0.0 |   -0.061301731655024054 |    -0.10291504419922091 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.amplitude |   3.367020921714571e-12 |   1.665676066215471e-23 | 0.0 |   3.566943751459388e-13 | 0.0 | -2.9522728447111284e-13 |  -8.091910580805077e-27 | 0.0 |  -2.166271650450422e-14 | 0.0 |  -6.202597418068368e-13 | -2.2101770077933712e-23 | 0.0 |  -9.573492869499133e-14 | 0.0 |  1.6908193792848411e-12 |   8.552472386528878e-23 | 0.0 |    2.12832601404524e-17 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -6.42737339374893e-29 | 0.0 | -3.0649768983809566e-13 |  -4.876363298542078e-13 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2020+368.spectral.lambda_ |     0.06634597672438443 |   3.566943751459388e-13 | 0.0 |    0.008514968742970006 | 0.0 |   -0.007579528296403311 | -2.0165516970281506e-16 | 0.0 |  -0.0005307101619569667 | 0.0 |   -0.015050724860404943 |  -5.286901092418568e-13 | 0.0 |  -0.0022661389054887083 | 0.0 |    0.032249376553633996 |   1.639074873957256e-12 | 0.0 |  -1.356812825229968e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -1.308262821757363e-18 | 0.0 |   -0.005979263367015167 |   -0.010541812876925597 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2020+368.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.index |    -0.06737173261036028 | -2.9522728447111284e-13 | 0.0 |   -0.007579528296403311 | 0.0 |      0.2683287307338156 |  5.2040600388344694e-15 | 0.0 |    0.009514906602147277 | 0.0 |    -0.22363354682383488 |  -7.479913335863868e-12 | 0.0 |   -0.030771550637664163 | 0.0 |     0.04224400768806192 |   3.066804556055912e-13 | 0.0 | -0.00011551746759162025 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -6.5047521809880476e-18 | 0.0 |    -0.01096595734248553 |    -0.09812632676241081 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.amplitude | -1.8205330425379938e-15 |  -8.091910580805077e-27 | 0.0 | -2.0165516970281506e-16 | 0.0 |  5.2040600388344694e-15 |  1.3214322176105176e-28 | 0.0 |  3.1564414307458847e-16 | 0.0 |  -5.554304249148274e-15 |   -1.85462741750488e-25 | 0.0 |  -7.619640499798941e-16 | 0.0 |   6.898549626885841e-16 |  -9.185180049419128e-27 | 0.0 |   -2.94478879193232e-18 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.5145838318068714e-31 | 0.0 | -2.1507113878374826e-16 | -2.3817070388618058e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |  -0.0048303571189930025 |  -2.166271650450422e-14 | 0.0 |  -0.0005307101619569667 | 0.0 |    0.009514906602147277 |  3.1564414307458847e-16 | 0.0 |   0.0009891074593092312 | 0.0 |   -0.013503207211301663 | -4.5033903547314515e-13 | 0.0 |  -0.0018484200323223277 | 0.0 |    0.001052052367125852 |  -5.199928415196655e-14 | 0.0 |  -7.291270324773207e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -3.505692263782571e-19 | 0.0 | -0.00042221173846279593 |   -0.005694909160976754 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
