|                        Parameters |                       0 |   1 |                       2 |                       3 |   4 |   5 |   6 |   7 |   8 |                       9 |  10 |                     11 |                      12 |  13 |  14 |  15 |  16 |  17 |                     18 |                      19 |  20 |                      21 |  22 |                      23 |                      24 |  25 |                      26 |  27 |                     28 |                      29 |  30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |
| PSR J1954+2836.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     PSR J1954+2836.spectral.alpha |   3.833231846192978e-14 | 0.0 |    0.001391801084102726 |    0.000866223360725062 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   1.872881392008426e-13 | 0.0 |     1.1785402897979569 |     0.08835664065154901 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.874971484752715e-08 |  1.2223743694100247e-18 | 0.0 |  1.6510544496468365e-09 | 0.0 |   2.444965322741199e-09 |   5.187349530754577e-25 | 0.0 |  1.4307951403105353e-10 | 0.0 |  9.162623603709505e-09 |   7.913816710339554e-19 | 0.0 |  1.8486759430133019e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      PSR J1954+2836.spectral.beta |  -6.295183834601941e-15 | 0.0 | -0.00017893563274774802 | -0.00011785681614998996 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |    8.85905131458392e-14 | 0.0 |    0.08835664065154901 |      0.2649284698908531 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  6.178106878488217e-09 |   3.870886556126685e-19 | 0.0 |   4.916228901634146e-10 | 0.0 | -1.9665723027246428e-10 |  -4.725206149293719e-26 | 0.0 |  -1.148380746744227e-11 | 0.0 | 4.8752699364506424e-09 |   4.726527761132061e-19 | 0.0 |  1.9758333552513326e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      PSR J1954+2836.spatial.lon_0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      PSR J1954+2836.spatial.lat_0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      PSR J1954+2836.spatial.sigma |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|          PSR J1954+2836.spatial.e |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|        PSR J1954+2836.spatial.phi |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2020+368.spectral.index |   -9.50152714343802e-18 | 0.0 |  4.6552481315088583e-07 |  3.0533901838297555e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  5.0124604847124095e-21 | 0.0 |  1.874971484752715e-08 |   6.178106878488217e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |     0.2758596487192552 |  1.2737055880604598e-11 | 0.0 |    0.009248318259371153 | 0.0 |  -9.518522778898142e-05 |  1.4657657337964866e-20 | 0.0 |  -5.566994502239258e-06 | 0.0 |  9.211192391295597e-09 |   9.055280518460718e-19 | 0.0 |  4.4998353500063906e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2020+368.spectral.amplitude |   -7.73044413443579e-28 | 0.0 |   3.600708000482937e-17 |  2.5277432701964582e-18 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |    3.21816620218192e-31 | 0.0 | 1.2223743694100247e-18 |   3.870886556126685e-19 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 1.2737055880604598e-11 |   9.197981838227129e-22 | 0.0 |  1.3688967267697126e-12 | 0.0 |  -5.480493315602775e-15 |   7.660864546727836e-31 | 0.0 | -3.1976564698207615e-16 | 0.0 |  6.462417316253625e-19 |   6.406003879664944e-29 | 0.0 |  3.2102619383714717e-20 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
