|                           Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |   7 |                       8 |   9 |                      10 |                      11 |  12 |                      13 |  14 |                      15 |                      16 |  17 |                      18 |  19 |  20 |  21 |  22 |  23 |  24 |                      25 |  26 |                      27 |                      28 |  29 |  30 |  31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |
|         VER J2016+371.spectral.index | -3.8725273838949396e-08 | -2.0540452152427635e-19 | 0.0 |  -4.353544995195864e-09 | 0.0 |    9.87351684284161e-07 |    8.93093422046788e-20 | 0.0 |  5.7337710190136715e-08 | 0.0 |       1.206465447124842 |  5.3022587052839447e-11 | 0.0 |     0.13792743120881773 | 0.0 |  1.3427603295890441e-08 |  1.3061684451782943e-19 | 0.0 |  1.1317979961035485e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.3817265416209674e-24 | 0.0 | -1.7749971466045136e-09 |   7.747372500748978e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |  -1.716957935594444e-18 |  -9.100802019400995e-30 | 0.0 | -1.9305145543405492e-19 | 0.0 |  4.7436595568313334e-17 |   4.290427224144446e-30 | 0.0 |   2.754501362652137e-18 | 0.0 |  5.3022587052839447e-11 |  2.5803264023165152e-21 | 0.0 |   7.277588558708798e-12 | 0.0 |   8.954909054841946e-19 |   1.340916596803513e-29 | 0.0 |   7.561112980088953e-20 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   7.435986175587496e-35 | 0.0 |   -6.00303816833148e-20 |   5.470532646881125e-19 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ | -4.4413133461599386e-09 |  -2.352243307008736e-20 | 0.0 |  -4.994585046424996e-10 | 0.0 |  1.3462485706920332e-07 |   1.217414688775271e-20 | 0.0 |   7.814520672026997e-09 | 0.0 |     0.13792743120881773 |   7.277588558708798e-12 | 0.0 |    0.022756981608211404 | 0.0 |  3.2116084903330303e-09 |   5.754548666588712e-20 | 0.0 |   2.714405202133093e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.2962882230168973e-25 | 0.0 |   -1.11854689795662e-10 |   1.980115820972413e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index | -1.2311942904158435e-08 |  -6.566873323000204e-20 | 0.0 | -1.3817969346602984e-09 | 0.0 | -1.4669367670116517e-08 | -1.4332049724813048e-21 | 0.0 |  -9.991520677376736e-10 | 0.0 |  1.3427603295890441e-08 |   8.954909054841946e-19 | 0.0 |  3.2116084903330303e-09 | 0.0 |       7.709221049507768 |   1.454335006339794e-10 | 0.0 |     0.34574182706082446 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   4.795243432311974e-19 | 0.0 |    -0.04138053212552855 |     0.08825803352246477 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude |  -3.712756874133751e-19 | -1.9747752911420983e-30 | 0.0 | -4.1672952347690455e-20 | 0.0 |  -5.414410096435927e-19 |   -5.25953927238473e-32 | 0.0 |  -3.648000977249924e-20 | 0.0 |  1.3061684451782943e-19 |   1.340916596803513e-29 | 0.0 |   5.754548666588712e-20 | 0.0 |   1.454335006339794e-10 |   5.770656073773753e-21 | 0.0 |    1.24107038766923e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -3.12060811748797e-28 | 0.0 |  -6.660429676312396e-12 |  1.6509052503515975e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|   LHAASO J2032+4102.spectral.lambda_ |  -4.278286706319202e-10 |  -2.248181779740545e-21 | 0.0 |  -4.803616607645508e-11 | 0.0 |  -1.253157790642504e-09 | -1.2223318287591255e-22 | 0.0 |  -8.525192249346209e-11 | 0.0 |  1.1317979961035485e-09 |   7.561112980088953e-20 | 0.0 |   2.714405202133093e-10 | 0.0 |     0.34574182706082446 |    1.24107038766923e-11 | 0.0 |    0.057743817627210425 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.4049962289920107e-19 | 0.0 |    -0.00419755945558492 |    0.009228570031085934 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
