|                           Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |   7 |                       8 |   9 |                      10 |                      11 |  12 |                      13 |  14 |                      15 |                      16 |  17 |                      18 |  19 |  20 |  21 |  22 |  23 |  24 |                      25 |  26 |                      27 |                      28 |  29 |  30 |  31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |
|         VER J2020+368.spectral.index |      0.7930189753568101 |  1.5034805392418276e-14 | 0.0 |     0.07202224884484927 | 0.0 |  -0.0010778729940600913 |  1.3838359708813028e-17 | 0.0 |  -6.264136836244126e-05 | 0.0 |  2.1849546766080865e-08 |  1.3289566931262358e-18 | 0.0 |   3.259676740473636e-09 | 0.0 | -1.5500319861439643e-08 | -1.0812783955611841e-18 | 0.0 | -2.6595468051226106e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.8869655442584144e-25 | 0.0 |   5.273905537700121e-09 |  1.0498809241869486e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.amplitude |  1.5034805392418276e-14 |  3.0939553287543798e-28 | 0.0 |  1.5953552835728023e-15 | 0.0 |  -2.084945414767253e-17 |  2.6676473536173013e-31 | 0.0 | -1.2082594862264155e-18 | 0.0 |    4.62716628559572e-22 |   2.795534872645965e-32 | 0.0 |   6.815407498335919e-23 | 0.0 |  -3.187645286402243e-22 | -2.2587148193096694e-32 | 0.0 |    -5.5342507488419e-23 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |    6.20493935998364e-39 | 0.0 |  1.1671320817461575e-22 |   2.333929407264438e-22 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2020+368.spectral.lambda_ |     0.07202224884484927 |  1.5953552835728023e-15 | 0.0 |    0.009015365242736393 | 0.0 | -0.00011843084412063438 |  1.5410038799320294e-18 | 0.0 |  -6.869289439144259e-06 | 0.0 |  2.4843386888566067e-09 |  1.4915437821594218e-19 | 0.0 |  3.6157886655364285e-10 | 0.0 |  -1.674574993009992e-09 | -1.2064736618293755e-19 | 0.0 | -2.9261263152509514e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |    3.36185738997611e-26 | 0.0 |   6.486294614653281e-10 |  1.2976292150774308e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2020+368.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.index |  -0.0010778729940600913 |  -2.084945414767253e-17 | 0.0 | -0.00011843084412063438 | 0.0 |      0.4337824749983846 |   6.847362530409057e-15 | 0.0 |    0.019457845080323305 | 0.0 | -1.5252351007767845e-07 |  -8.175767072710367e-18 | 0.0 |  -1.813491394969385e-08 | 0.0 | -2.2423910219667156e-08 |  -1.215139436700141e-18 | 0.0 | -2.0529112229446693e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -3.0709098380502797e-25 | 0.0 |  -7.692189128685098e-09 | -1.7476386920051867e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.amplitude |  1.3838359708813028e-17 |  2.6676473536173013e-31 | 0.0 |  1.5410038799320294e-18 | 0.0 |   6.847362530409057e-15 |  1.2688604306693975e-28 | 0.0 |   4.150563069258808e-16 | 0.0 |  -2.975771503071781e-21 | -1.6008375496638133e-31 | 0.0 | -3.5644967432687666e-22 | 0.0 | -4.1354243605657177e-22 | -2.2522467528442388e-32 | 0.0 | -3.7925222083635484e-23 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -5.263388782050699e-39 | 0.0 | -1.3268715904680861e-22 |  -3.035409108101107e-22 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |  -6.264136836244126e-05 | -1.2082594862264155e-18 | 0.0 |  -6.869289439144259e-06 | 0.0 |    0.019457845080323305 |   4.150563069258808e-16 | 0.0 |   0.0015965486600372399 | 0.0 |  -1.080638739643569e-08 |  -5.841601548823637e-19 | 0.0 | -1.3070883406015511e-09 | 0.0 | -1.3584214505902575e-09 |  -7.422694188582222e-20 | 0.0 | -1.2442050000543964e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.6339856773218826e-26 | 0.0 | -4.1590180725584867e-10 |  -9.580096308725044e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index |  2.1849546766080865e-08 |    4.62716628559572e-22 | 0.0 |  2.4843386888566067e-09 | 0.0 | -1.5252351007767845e-07 |  -2.975771503071781e-21 | 0.0 |  -1.080638739643569e-08 | 0.0 |      0.7322054497128463 |  3.5330372252001534e-11 | 0.0 |     0.07059440839902577 | 0.0 |  1.1872567799539197e-08 |   8.874540129398557e-19 | 0.0 |  1.1020208794523672e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   1.216931684526302e-24 | 0.0 |  6.9299516328899876e-09 |   3.231548224569958e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |  1.3289566931262358e-18 |   2.795534872645965e-32 | 0.0 |  1.4915437821594218e-19 | 0.0 |  -8.175767072710367e-18 | -1.6008375496638133e-31 | 0.0 |  -5.841601548823637e-19 | 0.0 |  3.5330372252001534e-11 |  2.0116425011880722e-21 | 0.0 |    4.63151116604243e-12 | 0.0 |   6.700119725269364e-19 |   4.975199200545534e-29 | 0.0 |   6.216697542218945e-20 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   5.798899877351111e-35 | 0.0 |   3.280206660663031e-19 |  1.5679904562381085e-18 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
