|                           Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |   7 |                       8 |   9 |                      10 |                      11 |  12 |                      13 |  14 |                      15 |                      16 |  17 |                      18 |  19 |  20 |  21 |  22 |  23 |  24 |                      25 |  26 |                      27 |                      28 |  29 |  30 |  31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |
|         VER J2020+368.spectral.index |    0.025036159185815702 |   4.412358780061531e-15 | 0.0 |   -0.000263935792004056 | 0.0 |   -0.000263142897488128 |  -7.790748568143336e-16 | 0.0 |  -0.0001504920596522887 | 0.0 |  -0.0005149637385392729 | -2.3075581012176994e-16 | 0.0 |  -8.157263248278095e-05 | 0.0 |   0.0011223790757715923 |   4.682385847535699e-17 | 0.0 |   1.082840789155399e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -3.6885404613573457e-19 | 0.0 |   0.0011936622947404706 |   1.711676695349725e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.amplitude |   4.412358780061531e-15 |  1.4243053558547325e-27 | 0.0 |   5.734902585826238e-16 | 0.0 | -1.3653371309980592e-16 | -2.4119743390615413e-28 | 0.0 |  -4.317856323500568e-17 | 0.0 |  -8.137614396486836e-17 |  -3.960163769105226e-29 | 0.0 |  -1.472551804086192e-17 | 0.0 |  4.0211591237003296e-16 |  5.7869668812722915e-31 | 0.0 | -2.1622790340856333e-17 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -4.216194483388101e-32 | 0.0 |   7.013729409675123e-17 | -1.2498448800995594e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2020+368.spectral.lambda_ |   -0.000263935792004056 |   5.734902585826238e-16 | 0.0 |   0.0008823386056433862 | 0.0 |  -9.283019188485901e-05 | -1.2037684817902159e-16 | 0.0 | -2.8681465895349733e-05 | 0.0 | -2.9889688526971245e-05 | -1.7167913470802487e-17 | 0.0 |  -6.942568259080048e-06 | 0.0 |  0.00033557544451160744 | -5.4890980418470855e-18 | 0.0 | -2.7447790983688843e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -2.0054162728164283e-21 | 0.0 |  -7.329034157030126e-05 |   -0.000152647206879857 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2020+368.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.index |   -0.000263142897488128 | -1.3653371309980592e-16 | 0.0 |  -9.283019188485901e-05 | 0.0 |      0.0273810236078083 |   1.242047361614845e-14 | 0.0 |  -0.0004263876162711012 | 0.0 |  -0.0008878836538326452 | -3.8770585015475977e-16 | 0.0 | -0.00013466938712913527 | 0.0 |   0.0012073893134191024 |  1.0276484797652318e-16 | 0.0 |   9.414441030680855e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -6.878875027101737e-19 | 0.0 |   0.0024405829119890127 |  0.00044255546969040226 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.amplitude |  -7.790748568143336e-16 | -2.4119743390615413e-28 | 0.0 | -1.2037684817902159e-16 | 0.0 |   1.242047361614845e-14 |  1.3192588438425158e-26 | 0.0 |  1.0595843566501447e-15 | 0.0 |   6.422962638151511e-16 |  2.4662015960994563e-28 | 0.0 |   7.767271880241502e-17 | 0.0 |   1.551397328012274e-15 |  -1.480096609990506e-28 | 0.0 | -3.1998113076628836e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   6.720596939256888e-31 | 0.0 | -3.0457249769269233e-15 | -1.6984376937069174e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |  -0.0001504920596522887 |  -4.317856323500568e-17 | 0.0 | -2.8681465895349733e-05 | 0.0 |  -0.0004263876162711012 |  1.0595843566501447e-15 | 0.0 |   0.0005265522954323099 | 0.0 |  0.00015475868347563406 |   5.363154810905283e-17 | 0.0 |  1.5322681717354994e-05 | 0.0 |   0.0007887334057499596 | -4.8246774529012756e-17 | 0.0 | -0.00012016460694576742 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.9165944628291496e-19 | 0.0 |  -0.0009524417309981949 |  -0.0006449063088119906 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
