|                           Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |   7 |                       8 |   9 |                      10 |                      11 |  12 |                      13 |  14 |                      15 |                      16 |  17 |                      18 |  19 |  20 |  21 |  22 |  23 |  24 |                      25 |  26 |                      27 |                      28 |  29 |  30 |  31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |
|         VER J2020+368.spectral.index |     0.02490883068685831 |   4.258436043761938e-15 | 0.0 |  -0.0003918174973498168 | 0.0 |  -0.0005433331615195021 |  -4.556239972590735e-16 | 0.0 |  -5.362080463374696e-05 | 0.0 |  1.1415998913542084e-08 |   4.283412985517286e-21 | 0.0 |   9.642291760597757e-11 | 0.0 | -1.6953638675485115e-10 | -5.0299669988616334e-23 | 0.0 |  -6.860226773448701e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   3.926545266945424e-26 | 0.0 |  -8.378604564535464e-10 |  -3.681705038953746e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.amplitude |   4.258436043761938e-15 |   1.354177422862541e-27 | 0.0 |   5.326573955626634e-16 | 0.0 | -1.6669933631457105e-16 | -1.6834443768930896e-28 | 0.0 |  -1.864301334555165e-17 | 0.0 |   3.970365774999347e-21 |  1.5349164386107148e-33 | 0.0 |   5.098327829647783e-23 | 0.0 | -4.8940579322290254e-23 | -1.4688697867997003e-35 | 0.0 | -1.9935965923183942e-23 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.6453114448833765e-39 | 0.0 | -2.2582121333057354e-22 | -1.0258267009700065e-22 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2020+368.spectral.lambda_ |  -0.0003918174973498168 |   5.326573955626634e-16 | 0.0 |    0.000859268646940599 | 0.0 |  -9.356911565730236e-05 |   -7.71797660095897e-17 | 0.0 | -1.2226392011443944e-05 | 0.0 |  1.8419096571586944e-09 |   7.381102144624498e-22 | 0.0 |   3.302394737265805e-11 | 0.0 | -2.0720956586202124e-11 |  -6.845994329580667e-24 | 0.0 |  -8.921796831248585e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -6.988628201356808e-27 | 0.0 |  -8.459195188321252e-11 |  -4.380616154621176e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2020+368.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.index |  -0.0005433331615195021 | -1.6669933631457105e-16 | 0.0 |  -9.356911565730236e-05 | 0.0 |      0.0273135575580766 |  1.3123948528321295e-14 | 0.0 |   -0.000342558486285047 | 0.0 | -3.7807246031388376e-07 |   -1.61271371106655e-19 | 0.0 |  -1.545804485248629e-08 | 0.0 |  -1.127302227555273e-10 | -2.2971569665623037e-23 | 0.0 | -3.7731761078555434e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  4.3062775757392863e-26 | 0.0 |  -7.051414846890497e-10 | -3.5318139408548884e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.amplitude |  -4.556239972590735e-16 | -1.6834443768930896e-28 | 0.0 |   -7.71797660095897e-17 | 0.0 |  1.3123948528321295e-14 |  1.3224227974381952e-26 | 0.0 |   1.056950288223666e-15 | 0.0 | -3.2019736577631067e-19 | -1.3629611933620248e-31 | 0.0 | -1.2972417804754285e-20 | 0.0 |  -9.624501068104572e-23 |  -1.955066335072034e-35 | 0.0 |  -3.215490465268474e-23 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  3.2568770511607305e-38 | 0.0 |  -5.642193590686744e-22 | -2.7235451419559417e-22 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |  -5.362080463374696e-05 |  -1.864301334555165e-17 | 0.0 | -1.2226392011443944e-05 | 0.0 |   -0.000342558486285047 |   1.056950288223666e-15 | 0.0 |   0.0005504052974081821 | 0.0 |  -1.805079370242781e-08 |  -7.613795733624057e-21 | 0.0 |  -7.085408105229495e-10 | 0.0 | -1.0279181306773667e-11 | -2.0466067585418917e-24 | 0.0 | -3.3986673281299005e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.1585603218752038e-27 | 0.0 |  -4.786014281917352e-11 | -1.9436812622903385e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
