|                           Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |   7 |                       8 |   9 |                      10 |                      11 |  12 |                      13 |  14 |                      15 |                      16 |  17 |                      18 |  19 |  20 |  21 |  22 |  23 |  24 |                      25 |  26 |                      27 |                     28 |  29 |  30 |  31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |
|         VER J2016+371.spectral.index |   -0.000288467205057765 |  2.9149043657817396e-17 | 0.0 |   8.920142862067616e-05 | 0.0 |  0.00024681468024328486 |  -3.541380224998832e-18 | 0.0 |  -2.389217669656484e-05 | 0.0 |    0.010902931867298803 |  1.8060229216809825e-15 | 0.0 | -0.00035902014707272167 | 0.0 |   0.0023227645136936078 | -1.7403284831449375e-16 | 0.0 |    4.95755289250103e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.0043760815422963e-18 | 0.0 |  -0.0003654467426045839 |   0.003155417317866673 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |  -7.672158426948097e-17 |   8.982281105045324e-30 | 0.0 |  2.5060570642917046e-17 | 0.0 |   7.192234787840005e-17 |  -8.255893318346846e-30 | 0.0 |  -6.526368123508847e-18 | 0.0 |  1.8060229216809825e-15 |  1.2554197127180236e-27 | 0.0 |  1.9952961291454175e-16 | 0.0 |   9.011872414308545e-16 |  -1.109767541666012e-28 | 0.0 | -3.2004499941963586e-19 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -6.2831104049098805e-31 | 0.0 |   1.097420533796821e-17 | 1.1063177572434512e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ |  -2.147842754509312e-05 |  1.7403061380737977e-18 | 0.0 |   6.222804649875892e-06 | 0.0 |  1.6476936169282004e-05 |  1.2165946994305657e-18 | 0.0 | -2.3691363592147976e-06 | 0.0 | -0.00035902014707272167 |  1.9952961291454175e-16 | 0.0 |   0.0003490641096958914 | 0.0 |  0.00010428259901228437 | -1.2871729808878487e-17 | 0.0 | -1.9435669481348593e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -8.439127478828282e-19 | 0.0 |   0.0006082277964963473 |  0.0002610078997990527 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index |   -0.004429099575213047 |  3.6126415482253304e-16 | 0.0 |   0.0012869869840205466 | 0.0 |   0.0034363004882467913 |   7.553976797383625e-16 | 0.0 |  -0.0004021584361935083 | 0.0 |   0.0023227645136936078 |   9.011872414308545e-16 | 0.0 |  0.00010428259901228437 | 0.0 |      0.2123581421175013 |  1.0309317061661517e-14 | 0.0 |   0.0013771401326091574 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -4.2134733595969206e-17 | 0.0 |     0.11802003842415336 |     0.0125371394331952 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude |  4.8033249587697805e-16 | -2.2439509838463054e-29 | 0.0 | -1.1926110153599922e-16 | 0.0 | -2.7387659727634314e-16 |  -1.988673565546344e-28 | 0.0 |  1.3171761822544879e-17 | 0.0 | -1.7403284831449375e-16 |  -1.109767541666012e-28 | 0.0 | -1.2871729808878487e-17 | 0.0 |  1.0309317061661517e-14 |   6.312221976903244e-27 | 0.0 |   8.038152105785144e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.9111926154868718e-30 | 0.0 | -1.0473304615201943e-14 | -8.945733424196807e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|   LHAASO J2032+4102.spectral.lambda_ |  -6.360662776080822e-05 |   4.978215779907211e-18 | 0.0 |  2.1270380304346576e-05 | 0.0 |   6.545844226472106e-05 | -4.6725831723132075e-17 | 0.0 |  -5.531616019216823e-05 | 0.0 |    4.95755289250103e-05 | -3.2004499941963586e-19 | 0.0 | -1.9435669481348593e-05 | 0.0 |   0.0013771401326091574 |   8.038152105785144e-16 | 0.0 |   0.0009403703813677959 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.1285414756728324e-17 | 0.0 |   -0.013429397086620158 |  -0.020493054855230015 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
