|                           Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |   7 |                       8 |   9 |                      10 |                      11 |  12 |                      13 |  14 |                      15 |                      16 |  17 |                      18 |  19 |  20 |  21 |  22 |  23 |  24 |                      25 |  26 |                      27 |                      28 |  29 |  30 |  31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |
|         VER J2016+371.spectral.index |   9.222109775875737e-10 |   8.855863795063987e-22 | 0.0 |   2.301521442362164e-10 | 0.0 | -2.8078264520464683e-07 |  -2.407173195967702e-19 | 0.0 | -1.2049072105829255e-08 | 0.0 |     0.03188399757369448 |   8.218689048021406e-15 | 0.0 | -0.00037787964516887207 | 0.0 |  1.7583201364200943e-11 | -1.8093329568685263e-23 | 0.0 |  -3.446997532474446e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.5494592868774527e-27 | 0.0 |  -2.066485778312789e-10 |   -1.20809311461184e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |    6.14567042585565e-22 |   5.003000381151199e-34 | 0.0 |  1.8529438536056353e-22 | 0.0 | -1.1687052626743648e-19 | -1.0008258538499671e-31 | 0.0 |  -4.990650761001107e-21 | 0.0 |   8.218689048021406e-15 |   3.984252367551999e-27 | 0.0 |   6.177532264117752e-16 | 0.0 |   9.905301477705283e-24 |  -9.115869369942708e-36 | 0.0 | -1.6386206966419264e-23 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   3.443990644968266e-41 | 0.0 |  -8.687845418291185e-23 | -4.9794714553700376e-23 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ | -1.4495952184261796e-10 |  1.8482583344803627e-23 | 0.0 |   1.911872334074873e-11 | 0.0 | -1.2511775833463432e-08 | -1.0809339036375696e-20 | 0.0 |  -5.511855632608665e-10 | 0.0 | -0.00037787964516887207 |   6.177532264117752e-16 | 0.0 |   0.0006563157774243862 | 0.0 |  2.1042810030916463e-12 |  -2.774466352342002e-24 | 0.0 |  -4.685684882342275e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -6.30657540518477e-28 | 0.0 | -2.0122778663309233e-11 | -1.2016129512715307e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index |  -1.364839651555219e-11 |  1.0038022967657129e-24 | 0.0 |  3.1629828251301496e-12 | 0.0 | -2.6493296670669507e-11 | -5.8176020914828164e-24 | 0.0 |   1.640415719166238e-12 | 0.0 |  1.7583201364200943e-11 |   9.905301477705283e-24 | 0.0 |  2.1042810030916463e-12 | 0.0 |     0.03630185434477906 |   -5.01296547748076e-16 | 0.0 |  -0.0024769428003609847 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.1919159675864753e-18 | 0.0 |    0.009221403028886743 |  -0.0011661667118446704 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude |  -9.192423117434122e-24 | -4.3849233060121114e-36 | 0.0 | -2.8605134861943025e-24 | 0.0 | -1.3405854540235514e-23 | -1.3406715525102499e-35 | 0.0 |  -1.956412905588919e-24 | 0.0 | -1.8093329568685263e-23 |  -9.115869369942708e-36 | 0.0 |  -2.774466352342002e-24 | 0.0 |   -5.01296547748076e-16 |   6.668532862503592e-28 | 0.0 |   8.948343593714135e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.4118785073061153e-31 | 0.0 |   5.616571717814381e-16 |   3.297489631340367e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|   LHAASO J2032+4102.spectral.lambda_ |  -1.510921804903129e-11 |  -7.761523821134424e-24 | 0.0 | -5.4619374095645426e-12 | 0.0 |  -2.264507314210172e-11 | -2.2856076227685279e-23 | 0.0 |  -3.375952763628544e-12 | 0.0 |  -3.446997532474446e-11 | -1.6386206966419264e-23 | 0.0 |  -4.685684882342275e-12 | 0.0 |  -0.0024769428003609847 |   8.948343593714135e-16 | 0.0 |    0.002140909381678764 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -6.12014141315907e-20 | 0.0 |    0.002861911073235389 |  0.00010102976141717817 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
