|                           Parameters |                       0 |   1 |   2 |                       3 |                       4 |   5 |                       6 |   7 |                       8 |                       9 |  10 |                      11 |  12 |                      13 |                      14 |  15 |                     16 |  17 |                      18 |                      19 |  20 |                      21 |  22 |  23 |  24 |  25 |  26 |  27 |                      28 |  29 |                      30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |
|     VER J2018+367.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |  -7.438715929170816e-06 | 0.0 | 0.0 | -2.9229064942125575e-05 |  -7.451533691214404e-18 | 0.0 | -7.5460339691920115e-06 | 0.0 |  -0.0007287774215922061 |   6.288915299403457e-16 | 0.0 |   0.0003722238465066639 | 0.0 |   8.906983490956305e-08 |   6.814400516426166e-20 | 0.0 | 3.4312462240145704e-09 | 0.0 |   4.001846767823927e-07 |    7.42378760485447e-20 | 0.0 |  1.7367719007920268e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -9.963802045158852e-24 | 0.0 |   4.938200223277622e-07 | -3.1261046979344026e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index | -0.00015074005925796115 | 0.0 | 0.0 |   2.319750550947912e-06 |   7.193636804757096e-19 | 0.0 |    3.82943438152262e-07 | 0.0 |  1.5723834172635484e-06 |   3.649184168288364e-18 | 0.0 |   8.906983490956305e-08 | 0.0 |    0.037842037305940344 |  1.0734252328514423e-14 | 0.0 | -0.0011341359291496904 | 0.0 |   8.109391149520254e-06 |  1.5043768405518147e-18 | 0.0 |   3.519580961905159e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -2.0199397866370907e-22 | 0.0 |  1.0007463407000218e-05 |  -6.331876698030944e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude | -1.0935391029212353e-16 | 0.0 | 0.0 |  1.6739362696305323e-18 |  5.1971594917201915e-31 | 0.0 |   2.761155900812014e-19 | 0.0 |   1.365237940013052e-18 |  2.8684905873552898e-30 | 0.0 |   6.814400516426166e-20 | 0.0 |  1.0734252328514423e-14 |   5.960707130180352e-27 | 0.0 |  5.061433404641402e-16 | 0.0 |    5.88293143147363e-18 |  1.0913444629619794e-30 | 0.0 |  2.5532397593356664e-19 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.4652649105869659e-34 | 0.0 |   7.259779905032288e-18 |  -4.593965926303436e-19 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ |  -5.325880535031043e-06 | 0.0 | 0.0 |   8.193925324311079e-08 |   2.536157279164845e-20 | 0.0 |   1.345662082120105e-08 | 0.0 |   7.253202438005059e-08 |  1.4567889963517238e-19 | 0.0 |  3.4312462240145704e-09 | 0.0 |  -0.0011341359291496904 |   5.061433404641402e-16 | 0.0 |  0.0006650512366703671 | 0.0 |  2.8651755018105235e-07 |   5.315209999659345e-20 | 0.0 |   1.243557978190055e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -7.137893679554117e-24 | 0.0 |   3.535916824579831e-07 |  -2.236518333898264e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index |  -0.0005906939894977408 | 0.0 | 0.0 |   8.951638348990833e-06 |   2.786891220059696e-18 | 0.0 |  1.4765829063320465e-06 | 0.0 |   9.488936457355296e-06 |  1.7566529988877123e-17 | 0.0 |   4.001846767823927e-07 | 0.0 |   8.109391149520254e-06 |    5.88293143147363e-18 | 0.0 | 2.8651755018105235e-07 | 0.0 |     0.04496017104651262 | -1.8864167450028629e-16 | 0.0 |  -0.0023662862026487146 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.2710730428943704e-20 | 0.0 |    0.022226076458508364 |   0.0026446329099223537 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude | -1.0957966047792916e-16 | 0.0 | 0.0 |  1.6606340798457903e-18 |   5.169984064058469e-31 | 0.0 |   2.739212167698803e-19 | 0.0 |  1.7602979637043453e-18 |  3.2587678066954756e-30 | 0.0 |    7.42378760485447e-20 | 0.0 |  1.5043768405518147e-18 |  1.0913444629619794e-30 | 0.0 |  5.315209999659345e-20 | 0.0 | -1.8864167450028629e-16 |   8.751934969721615e-28 | 0.0 |   5.999712524176077e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   8.117073416395829e-31 | 0.0 | -1.8544298033270553e-15 |  3.9085076094512724e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
