|                        Parameters |                       0 |   1 |                       2 |                      3 |   4 |   5 |   6 |   7 |   8 |                       9 |  10 |                      11 |                      12 |  13 |  14 |  15 |  16 |  17 |                      18 |                      19 |  20 |                      21 |  22 |                      23 |                      24 |  25 |                      26 |  27 |                      28 |                     29 |  30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |
|          PSR J1954+2836.spatial.e |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|        PSR J1954+2836.spatial.phi |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2020+368.spectral.index |  1.9468393486355195e-23 | 0.0 |  -6.443648452969818e-09 | 1.9930385826105302e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   3.357211851342762e-24 | 0.0 |  3.4030661519694686e-09 |  1.3055813195177753e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |     0.03994527036000411 |   4.044527449369337e-15 | 0.0 |  -0.0013719593132766508 | 0.0 |  -0.0001907282829207438 |  -7.897466211893924e-17 | 0.0 | -1.3030935027895306e-05 | 0.0 |   1.015838545165388e-08 |  5.352420530168909e-21 | 0.0 | -4.7114968476398884e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2020+368.spectral.amplitude |   4.178921304089597e-36 | 0.0 | -1.9222214208307514e-21 | 1.7434053538816454e-21 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   4.488365136121642e-37 | 0.0 |   4.550655012033999e-22 |  1.7456287846732885e-22 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   4.044527449369337e-15 |  1.4824212520870163e-27 | 0.0 |   7.620247442386013e-16 | 0.0 |  -2.929504018316767e-17 |   -5.66691962466232e-29 | 0.0 | -3.2323477187715647e-18 | 0.0 |   4.761609054891621e-21 |  2.611810917504394e-33 | 0.0 |   3.920277332735521e-24 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2020+368.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|    VER J2020+368.spectral.lambda_ |   2.460029730407091e-24 | 0.0 | -1.5754500888126506e-09 | -1.074649117724402e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -2.874770115018634e-25 | 0.0 |  -2.913432940085146e-10 | -1.1178796301170019e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -0.0013719593132766508 |   7.620247442386013e-16 | 0.0 |   0.0021505840645660904 | 0.0 | -3.9986115377616837e-05 | -1.3605063779086658e-17 | 0.0 |  -4.130954013591949e-06 | 0.0 |   1.870761403427473e-09 | 1.0642429713879176e-21 | 0.0 |  1.1723573557593453e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2020+368.spectral.alpha |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2018+367.spectral.index |  1.0535701264581367e-23 | 0.0 | -2.9464307740159694e-09 | 1.3191488066799057e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.1398389804435695e-24 | 0.0 | -1.1570949404536662e-09 | -4.4355891563642024e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -0.0001907282829207438 |  -2.929504018316767e-17 | 0.0 | -3.9986115377616837e-05 | 0.0 |     0.01982866837392551 |   4.872168271104899e-15 | 0.0 |  -0.0009589912566617478 | 0.0 |  -7.702670592911712e-07 | -4.504764273348594e-19 | 0.0 | -4.9737757908151975e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2018+367.spectral.amplitude |   1.434907023887319e-35 | 0.0 |  -6.182911496836115e-21 |  7.951571643923433e-21 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   1.653705223211798e-36 | 0.0 |  1.6460824924314842e-21 |   6.376759948070325e-22 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -7.897466211893924e-17 |   -5.66691962466232e-29 | 0.0 | -1.3605063779086658e-17 | 0.0 |   4.872168271104899e-15 |   9.259330339415395e-27 | 0.0 |   6.007618294623864e-16 | 0.0 |  -7.358190803339168e-19 | -4.212961290911409e-31 | 0.0 | -3.7631889403864235e-21 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2018+367.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
