|                           Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |   7 |                       8 |   9 |                      10 |                      11 |  12 |                      13 |  14 |                      15 |                      16 |  17 |                     18 |  19 |  20 |  21 |  22 |  23 |  24 |                      25 |  26 |                      27 |                      28 |  29 |  30 |  31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |
|         VER J2016+371.spectral.index |   2.184188949538389e-08 |    3.17293571955707e-21 | 0.0 |  6.6121943443561945e-09 | 0.0 | -3.2813378223562307e-06 | -2.9092006989345048e-18 | 0.0 |   3.907169414268055e-08 | 0.0 |    0.029465569499489613 |   2.471464819429932e-15 | 0.0 |  -0.0021113994671170372 | 0.0 |  -3.267908292770557e-11 |  -2.089133251503368e-24 | 0.0 | -1.917219893757783e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -5.944129964670296e-26 | 0.0 |  3.5930228523379546e-09 |   4.846974251162536e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |   9.934388936903437e-21 |  1.3954813017877069e-33 | 0.0 |  2.9479342990634147e-21 | 0.0 | -1.4572622102927043e-18 | -1.2529863077162366e-30 | 0.0 |  2.0152171791436265e-20 | 0.0 |   2.471464819429932e-15 |   3.989704215608871e-27 | 0.0 |   3.367704160468439e-16 | 0.0 |  1.7885301228169775e-24 |  1.2326333752017798e-36 | 0.0 |  6.372931649477824e-24 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.1030083761014366e-38 | 0.0 |  -6.385440149440106e-22 |  -7.104717720741298e-23 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ |  -6.026701579102681e-10 |  -9.462869287442384e-23 | 0.0 | -1.9735670304577927e-10 | 0.0 |    9.64910937526874e-08 |   8.934441397166345e-20 | 0.0 |  -8.782001390816918e-10 | 0.0 |  -0.0021113994671170372 |   3.367704160468439e-16 | 0.0 |   0.0005655012646888815 | 0.0 |   6.520380898976751e-12 |    6.19874024505696e-25 | 0.0 |    4.6157944647088e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.1464318564662524e-26 | 0.0 |  -6.816756735982088e-10 |  -8.680957527319611e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index |   3.960823864291481e-11 |   2.973558681015452e-24 | 0.0 |   4.386036734796339e-12 | 0.0 | -1.7176276725971198e-11 |   1.447413978267779e-23 | 0.0 |  3.0874724777665134e-12 | 0.0 |  -3.267908292770557e-11 |  1.7885301228169775e-24 | 0.0 |   6.520380898976751e-12 | 0.0 |    0.029630629770131058 |  -5.544525289743779e-16 | 0.0 | -0.0020557454276464884 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  3.4559906245142447e-19 | 0.0 |   -0.013632097862768146 |  -0.0035919390128150413 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude |   1.293006266016917e-24 |     5.5471055602645e-38 | 0.0 |  1.2077999745115357e-25 | 0.0 |  1.3563149217677946e-24 |  1.7929029572388633e-36 | 0.0 |  2.4972121184278514e-25 | 0.0 |  -2.089133251503368e-24 |  1.2326333752017798e-36 | 0.0 |    6.19874024505696e-25 | 0.0 |  -5.544525289743779e-16 |   4.441182986796933e-29 | 0.0 | 1.0336136003146222e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  4.4535593855686106e-32 | 0.0 | -2.8452798523725244e-15 |  -2.714559636002845e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|   LHAASO J2032+4102.spectral.lambda_ |  7.2044899517375394e-12 |    4.68066021556023e-25 | 0.0 |   1.418361490451231e-12 | 0.0 |   4.960898447468843e-12 |  1.0846553013387873e-23 | 0.0 |  1.6588165006563343e-12 | 0.0 |  -1.917219893757783e-11 |   6.372931649477824e-24 | 0.0 |     4.6157944647088e-12 | 0.0 |  -0.0020557454276464884 |  1.0336136003146222e-16 | 0.0 |  0.0006988033495610649 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   3.182645650864089e-19 | 0.0 |   -0.018541805838551015 |   -0.002296085550119929 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
