|                           Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |   7 |                       8 |   9 |                      10 |                      11 |  12 |                      13 |  14 |                      15 |                      16 |  17 |                      18 |  19 |  20 |  21 |  22 |  23 |  24 |                      25 |  26 |                      27 |                      28 |  29 |  30 |  31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |
|         VER J2020+368.spectral.index |    0.022463652786532968 |   7.498608451261958e-16 | 0.0 |  -0.0016084768058571629 | 0.0 | -0.00010511249507461124 |  -6.016382259325682e-17 | 0.0 |  -3.649001090702594e-06 | 0.0 |   2.129756064069347e-08 |   8.247216130135703e-21 | 0.0 |   -9.17884801327586e-10 | 0.0 |   3.892515848570563e-12 |  -6.819827375743713e-24 | 0.0 | -3.3776621172104956e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -5.586978307666392e-26 | 0.0 |  3.1584402377805437e-09 |   3.527356312314326e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.amplitude |   7.498608451261958e-16 |   7.647612050920324e-29 | 0.0 |  1.5476001437445004e-16 | 0.0 |   -6.35583395996896e-18 |  -1.214770803131901e-29 | 0.0 |  -7.893444070110021e-19 | 0.0 |  3.0774787894968004e-21 |  1.2367744744320823e-33 | 0.0 | -1.1276672287870166e-22 | 0.0 | -1.0895048158905882e-24 |  -6.362507451288815e-37 | 0.0 |  -3.605071883985763e-24 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -7.671138769913286e-39 | 0.0 |   4.448899874887513e-22 |    5.58883710354977e-23 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2020+368.spectral.lambda_ |  -0.0016084768058571629 |  1.5476001437445004e-16 | 0.0 |   0.0014035806591892617 | 0.0 | -3.0671810113882733e-05 |  -1.850355032187695e-17 | 0.0 | -2.5234091518396766e-06 | 0.0 |   6.074356729329644e-09 |  2.5256110867855238e-21 | 0.0 |   -2.05847183048101e-10 | 0.0 |  -6.352131454308299e-12 | -1.5158700243711758e-24 | 0.0 |  -9.745901347748199e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -2.4299919685606876e-26 | 0.0 |   1.423066310750723e-09 |   1.863153013612711e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2020+368.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.index | -0.00010511249507461124 |   -6.35583395996896e-18 | 0.0 | -3.0671810113882733e-05 | 0.0 |    0.024341696794466978 |   5.010055386929806e-15 | 0.0 |  -0.0016794499028503142 | 0.0 | -3.0478330054575063e-06 | -1.3108850824679448e-18 | 0.0 |   8.933475341272129e-08 | 0.0 | -2.1128537669709856e-11 |  1.8970160646746952e-24 | 0.0 |    9.99862830031703e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.4744195526836958e-26 | 0.0 |  -8.385103699105948e-10 | -1.0320760472148482e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.amplitude |  -6.016382259325682e-17 |  -1.214770803131901e-29 | 0.0 |  -1.850355032187695e-17 | 0.0 |   5.010055386929806e-15 |  1.1157705158572827e-26 | 0.0 |   5.913299755509953e-16 | 0.0 |   -2.78133088165211e-18 | -1.1620254120978408e-30 | 0.0 |   8.492656269715452e-20 | 0.0 |  2.8161019276231917e-24 | -1.2743437460017727e-37 | 0.0 |  -8.680362771218561e-25 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   9.412502235777422e-39 | 0.0 |  -6.565135559967113e-22 | -1.4161495678430331e-22 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |  -3.649001090702594e-06 |  -7.893444070110021e-19 | 0.0 | -2.5234091518396766e-06 | 0.0 |  -0.0016794499028503142 |   5.913299755509953e-16 | 0.0 |   0.0004680090125641424 | 0.0 |  2.5547267466212707e-08 |  1.3609112273073562e-20 | 0.0 |  -4.898618715770354e-10 | 0.0 |  3.4325764866910374e-12 | -3.9665659276424035e-25 | 0.0 | -2.0222255568392378e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.5046114293461984e-27 | 0.0 |   6.703363419454818e-11 | -1.8002086604938383e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
