|                           Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |   7 |                       8 |   9 |                      10 |                      11 |  12 |                      13 |  14 |                      15 |                      16 |  17 |                      18 |  19 |  20 |  21 |  22 |  23 |  24 |                      25 |  26 |                      27 |                      28 |  29 |  30 |  31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |
|         VER J2020+368.spectral.index |      0.9195381000743494 |  2.0422781534115127e-14 | 0.0 |     -0.1578094635530164 | 0.0 |  -0.0055030605369458495 | -3.0780297782431978e-15 | 0.0 |   0.0005797468499670799 | 0.0 |   -0.008113033366920602 |  -4.985134938552892e-16 | 0.0 |    0.001153381010307737 | 0.0 |     -0.0903778015626868 |  2.9953727418155514e-15 | 0.0 |    0.017456600194193567 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.2677794321512512e-17 | 0.0 |     -1.6058988035853672 |     -0.5127813852438361 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.amplitude |  2.0422781534115127e-14 |   6.645037365003074e-28 | 0.0 |  -2.788848528384677e-15 | 0.0 | -1.3257054915032278e-16 |  -4.901458171965971e-29 | 0.0 |   1.467222871354177e-17 | 0.0 |  -4.507389653918389e-16 |  -6.131556407823408e-30 | 0.0 |   5.502342490121784e-17 | 0.0 | -2.4337430846210658e-15 |   7.431024042956362e-29 | 0.0 |   4.517486837824119e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |     4.2928695008145e-31 | 0.0 | -3.2773672443398315e-14 | -1.1059009948752165e-14 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2020+368.spectral.lambda_ |     -0.1578094635530164 |  -2.788848528384677e-15 | 0.0 |    0.029874592997520023 | 0.0 |    0.000743102592528303 |   6.086409424572875e-16 | 0.0 |  -5.813061982268851e-05 | 0.0 |   0.0004689378339016051 |  1.0353073219804809e-16 | 0.0 | -0.00010781534624121308 | 0.0 |    0.013087130757931234 |  -4.543750054459319e-16 | 0.0 |  -0.0025693345229866973 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -4.128619496106639e-18 | 0.0 |       0.287123261113993 |     0.09016835401692819 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2020+368.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.index |  -0.0055030605369458495 | -1.3257054915032278e-16 | 0.0 |    0.000743102592528303 | 0.0 |      0.2925028918323211 |  1.1668363633515319e-14 | 0.0 |     -0.0380798772030947 | 0.0 |   0.0029839364031778105 |   1.862154435035118e-16 | 0.0 | -0.00043633952873326306 | 0.0 |   -0.001233130203923307 |   1.182478792462405e-16 | 0.0 |  -0.0006348030275376139 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.3821736934062677e-19 | 0.0 |   -0.015603155571948163 |   -0.010488557338642804 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.amplitude | -3.0780297782431978e-15 |  -4.901458171965971e-29 | 0.0 |   6.086409424572875e-16 | 0.0 |  1.1668363633515319e-14 |  1.4517304511147596e-26 | 0.0 | -1.2055169024464807e-16 | 0.0 | -2.9942751512404663e-15 |  2.1416097684055335e-28 | 0.0 |   4.180519496710904e-16 | 0.0 |  2.3515415018363874e-15 |  -4.874336629110131e-29 | 0.0 |  -1.260670408307354e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.0119566181668915e-31 | 0.0 |  5.2695413503760056e-15 |   6.250340907611957e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |   0.0005797468499670799 |   1.467222871354177e-17 | 0.0 |  -5.813061982268851e-05 | 0.0 |     -0.0380798772030947 | -1.2055169024464807e-16 | 0.0 |    0.005388420148802245 | 0.0 | -0.00015304132671643873 |   3.901652112039399e-17 | 0.0 |  1.8671364041722506e-05 | 0.0 |  0.00048569323624060947 | -2.4134893313454976e-17 | 0.0 |  5.0825265939331926e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   2.338764370930998e-20 | 0.0 |   0.0021638980752214376 |    0.001648512157215762 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
