|                           Parameters |                       0 |   1 |   2 |                       3 |                       4 |   5 |                       6 |   7 |                      8 |                       9 |  10 |                      11 |  12 |                      13 |                      14 |  15 |                      16 |  17 |                     18 |                      19 |  20 |                     21 |  22 |  23 |  24 |  25 |  26 |  27 |                      28 |  29 |                      30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |
|     VER J2018+367.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ | -6.8098383159869905e-06 | 0.0 | 0.0 |  -2.474271951706981e-05 |  -5.511231014250796e-18 | 0.0 | -6.4860826866355785e-06 | 0.0 | -0.0007746265519649113 |   5.247420253210984e-16 | 0.0 |  0.00033348748540958025 | 0.0 |   8.513633395121298e-08 |    6.49049153686818e-20 | 0.0 |   2.938206805173715e-09 | 0.0 |  3.607203089764127e-07 |   6.574174895976412e-20 | 0.0 | 1.4123362515891486e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   8.126127244188833e-25 | 0.0 |   4.254932998946313e-07 | -2.8464189805346452e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index | -0.00015277077071350714 | 0.0 | 0.0 |  2.4159836438410147e-06 |    6.30872446851525e-19 | 0.0 |   4.168716040956811e-07 | 0.0 | 1.6163402914100508e-06 |   3.704284278873756e-18 | 0.0 |   8.513633395121298e-08 | 0.0 |    0.037845384883154455 |  1.0778354022202876e-14 | 0.0 |  -0.0012115784324015252 | 0.0 |  8.092331349357116e-06 |    1.47483378282524e-18 | 0.0 |  3.168356131950633e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.8222556420845522e-23 | 0.0 |    9.54531150068238e-06 |  -6.386316227796417e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude | -1.1189685102598799e-16 | 0.0 | 0.0 |   1.756826530726762e-18 |  4.5978620749847586e-31 | 0.0 |  3.0353198298737944e-19 | 0.0 | 1.4149592717255716e-18 |  2.9404487976216164e-30 | 0.0 |    6.49049153686818e-20 | 0.0 |  1.0778354022202876e-14 |  6.0444382617276975e-27 | 0.0 |   4.642491105559605e-16 | 0.0 | 5.9272085474683684e-18 |  1.0802383734462343e-30 | 0.0 |  2.320647920170684e-19 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.3357682341805468e-35 | 0.0 |   6.991405813765646e-18 |  -4.677849353380401e-19 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ |  -4.845289357649738e-06 | 0.0 | 0.0 |    7.58514497875518e-08 |  1.9885666005665164e-20 | 0.0 |  1.3154896384106485e-08 | 0.0 |  6.834554676801212e-08 |  1.3446326289579608e-19 | 0.0 |   2.938206805173715e-09 | 0.0 |  -0.0012115784324015252 |   4.642491105559605e-16 | 0.0 |   0.0006421397257691194 | 0.0 |  2.566519528356677e-07 |   4.677629175219204e-20 | 0.0 | 1.0049576711167773e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   5.815299143052069e-25 | 0.0 |   3.027348762391197e-07 | -2.0252766366758253e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index |  -0.0005851654991588198 | 0.0 | 0.0 |   9.086794000102789e-06 |  2.3855530373909735e-18 | 0.0 |  1.5714604318858102e-06 | 0.0 |   9.47831782305493e-06 |   1.740947988234427e-17 | 0.0 |   3.607203089764127e-07 | 0.0 |   8.092331349357116e-06 |  5.9272085474683684e-18 | 0.0 |   2.566519528356677e-07 | 0.0 |   0.044461289292383833 |  -1.944053413386171e-16 | 0.0 | -0.0024254736172939105 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   7.124741069366199e-19 | 0.0 |    0.020177822273355153 |    0.002865038271754201 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude | -1.0664635835465769e-16 | 0.0 | 0.0 |  1.6560862406502268e-18 |   4.347700796388008e-31 | 0.0 |  2.8640184555727743e-19 | 0.0 | 1.7274448130814902e-18 |   3.172895867948806e-30 | 0.0 |   6.574174895976412e-20 | 0.0 |    1.47483378282524e-18 |  1.0802383734462343e-30 | 0.0 |   4.677629175219204e-20 | 0.0 | -1.944053413386171e-16 |   8.505907207532271e-28 | 0.0 |  5.706091084291055e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   7.707496929849955e-31 | 0.0 | -1.8524752253771033e-15 |  4.1209108411229316e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
