|                           Parameters |                       0 |   1 |   2 |                       3 |                       4 |   5 |                       6 |   7 |                       8 |                       9 |  10 |                      11 |  12 |                      13 |                      14 |  15 |                      16 |  17 |                      18 |                      19 |  20 |                      21 |  22 |  23 |  24 |  25 |  26 |  27 |                      28 |  29 |                      30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |
|     VER J2018+367.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ | -1.5575291607852985e-06 | 0.0 | 0.0 | -2.3591891921892013e-06 |  -7.610587141855883e-19 | 0.0 | -1.3254348653900604e-06 | 0.0 |  -0.0007523320803009105 |  3.5664024458449623e-16 | 0.0 |  0.00027174235890127003 | 0.0 |  2.0109986073354167e-08 |   2.043930659926009e-20 | 0.0 | -1.9568089680374327e-10 | 0.0 |    4.38902465567048e-08 |  4.0267902956414683e-23 | 0.0 | -1.0961578438154435e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -3.0016881689516235e-21 | 0.0 |   4.873587047493421e-07 |  1.1202844335775652e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index |  -2.940768720795554e-05 | 0.0 | 0.0 | -1.1323337208983605e-08 |   6.015258726706796e-20 | 0.0 |   8.972616357825675e-10 | 0.0 | -1.5810467347081385e-06 | -1.1286064228595616e-18 | 0.0 |  2.0109986073354167e-08 | 0.0 |     0.01837467106241808 |  1.0672079900732026e-15 | 0.0 |  -0.0009180323897227595 | 0.0 |   8.287009068461196e-07 |   7.602354564587607e-22 | 0.0 | -2.0697509259786706e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -5.662993838635132e-20 | 0.0 |   9.194624537104438e-06 |  2.1129512201097136e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |  -5.423974177890965e-17 | 0.0 | 0.0 | -3.8104519294013676e-20 |  1.0277603242418457e-31 | 0.0 | -1.7759094424716942e-21 | 0.0 |  -5.600319794387246e-19 |  3.7811872880997833e-31 | 0.0 |   2.043930659926009e-20 | 0.0 |  1.0672079900732026e-15 |  2.9375092279129114e-27 | 0.0 |  2.1007846863150095e-16 | 0.0 |  1.5284606704597222e-18 |  1.4021442926056053e-33 | 0.0 |  -3.817537295329113e-18 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.0435772614129414e-31 | 0.0 |   1.694441755300145e-17 |   3.893361038452123e-18 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ |   1.505131943771295e-07 | 0.0 | 0.0 |  -9.774756954653578e-11 | -3.9459685689357653e-22 | 0.0 |  -4.398352216430846e-11 | 0.0 |  3.1654947680166247e-08 |   3.205389298676834e-20 | 0.0 | -1.9568089680374327e-10 | 0.0 |  -0.0009180323897227595 |  2.1007846863150095e-16 | 0.0 |  0.00032491643618832885 | 0.0 |  -4.242897516683391e-09 |  -3.888648224502251e-24 | 0.0 |  1.0588316650761107e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.9497363820415263e-22 | 0.0 |   -4.78614008164832e-08 |   -1.10222295188183e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index |  -0.0001923866569668223 | 0.0 | 0.0 | -1.5749458878839115e-07 |  3.5454533366379114e-19 | 0.0 | -1.0586001753284507e-08 | 0.0 |   1.031578098041255e-06 |    4.31677718760598e-18 | 0.0 |    4.38902465567048e-08 | 0.0 |   8.287009068461196e-07 |  1.5284606704597222e-18 | 0.0 |  -4.242897516683391e-09 | 0.0 |      0.0305795529146105 |    -5.7841168629498e-17 | 0.0 |     0.03929790726031951 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -4.1573514728574406e-19 | 0.0 |   6.730902486431889e-05 |  1.5682849199405555e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude | -1.7648499444232823e-19 | 0.0 | 0.0 | -1.4446995739407705e-22 |  3.2523948557080285e-34 | 0.0 |  -9.709102816763997e-24 | 0.0 |   9.462621249043144e-22 |  3.9599560293217386e-33 | 0.0 |  4.0267902956414683e-23 | 0.0 |   7.602354564587607e-22 |  1.4021442926056053e-33 | 0.0 |  -3.888648224502251e-24 | 0.0 |    -5.7841168629498e-17 |  2.0045760794295987e-31 | 0.0 |   5.593060596126348e-17 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -3.13959924736023e-34 | 0.0 |  5.1089200139147617e-20 |  1.1598895351046357e-20 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
