|                           Parameters |                       0 |   1 |   2 |                       3 |                      4 |   5 |                       6 |   7 |                       8 |                       9 |  10 |                      11 |  12 |                      13 |                      14 |  15 |                      16 |  17 |                     18 |                      19 |  20 |                      21 |  22 |  23 |  24 |  25 |  26 |  27 |                      28 |  29 |                      30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |
|     VER J2018+367.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |  -9.084824325988139e-07 | 0.0 | 0.0 |  3.5737227973698106e-05 | -7.182442772508557e-18 | 0.0 | -1.4631199002597393e-05 | 0.0 |  -0.0020107137862121894 |  3.3716775605344083e-16 | 0.0 |   0.0003896438521187182 | 0.0 | -0.00011233423572482772 |  -4.810976293180032e-17 | 0.0 | -3.1082692572743775e-05 | 0.0 | 0.00010286973400662994 |  1.1830585428160212e-18 | 0.0 |  1.5110660252582709e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -3.269460669556689e-20 | 0.0 |   0.0016373236117610448 |  0.00035399317205602046 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index |  -2.357065006154535e-05 | 0.0 | 0.0 |   -0.003371485120570321 | -5.740562690989684e-16 | 0.0 |   9.595330351413904e-05 | 0.0 |   -0.002440793229393273 | -1.5226359476221208e-15 | 0.0 | -0.00011233423572482772 | 0.0 |     0.03225669368226934 |  1.3922376136735662e-15 | 0.0 |  -0.0025545039777194285 | 0.0 |   0.001992725909796251 | -2.3470571861468574e-17 | 0.0 | -0.00015329366886249286 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -6.507447210435931e-20 | 0.0 |  -0.0032570851968127803 |  -0.0020775977353484957 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |  -5.993453549522175e-17 | 0.0 | 0.0 | -2.1832824698087535e-16 | -2.985262725178543e-29 | 0.0 |  1.6415921569676223e-17 | 0.0 | -3.1315621666761703e-16 | -2.3834238403640842e-28 | 0.0 |  -4.810976293180032e-17 | 0.0 |  1.3922376136735662e-15 |  3.9380278109206754e-27 | 0.0 |   3.012357390353081e-16 | 0.0 |  6.313821681162882e-17 |  -4.571517091458313e-30 | 0.0 |  -3.397045334307137e-17 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |    -7.8610449558396e-32 | 0.0 |  3.4807733438256923e-15 |   2.945572425251905e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ | -7.2910968550256825e-06 | 0.0 | 0.0 |  0.00029005308565383615 |   5.71216310209772e-17 | 0.0 |   2.540714362139356e-06 | 0.0 |   5.762656995854587e-05 | -6.6532578361028336e-18 | 0.0 | -3.1082692572743775e-05 | 0.0 |  -0.0025545039777194285 |   3.012357390353081e-16 | 0.0 |   0.0005305392933678148 | 0.0 | -0.0002454275714691115 | -1.2623744051861792e-18 | 0.0 | -1.1460055419482826e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -7.006256176223245e-20 | 0.0 |   0.0040353046128934235 |   0.0006116780105525398 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index |   -0.000195666481401378 | 0.0 | 0.0 |    -0.00394740467695607 | -6.156623996443873e-16 | 0.0 |  0.00016902426079244782 | 0.0 |   -0.001756269102865376 |   -6.52574884874174e-16 | 0.0 |  0.00010286973400662994 | 0.0 |    0.001992725909796251 |   6.313821681162882e-17 | 0.0 |  -0.0002454275714691115 | 0.0 |   0.024667200356667272 |  -7.558253224856405e-16 | 0.0 |   -0.002116486219290019 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.7111312968554753e-19 | 0.0 |   -0.011276078481635001 |   -0.005287633426329929 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude | -1.0824846549234435e-17 | 0.0 | 0.0 |  1.5916321571099963e-17 | 5.0870511311460204e-30 | 0.0 |  2.3043247014812837e-18 | 0.0 |  1.9398919190524836e-17 |  1.7750488366258741e-29 | 0.0 |  1.1830585428160212e-18 | 0.0 | -2.3470571861468574e-17 |  -4.571517091458313e-30 | 0.0 | -1.2623744051861792e-18 | 0.0 | -7.558253224856405e-16 |   4.184653456803115e-29 | 0.0 |   9.814818490233088e-17 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.1984824167925103e-32 | 0.0 |  -1.245092774480518e-15 | -1.1095600228696651e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|   LHAASO J2032+4102.spectral.lambda_ |  1.8094898684624462e-05 | 0.0 | 0.0 |   9.442348405063937e-05 |  2.946472940412331e-17 | 0.0 |  1.3237985507187754e-05 | 0.0 |    9.08216811427659e-05 |   7.953794800274692e-17 | 0.0 |  1.5110660252582709e-06 | 0.0 | -0.00015329366886249286 |  -3.397045334307137e-17 | 0.0 | -1.1460055419482826e-05 | 0.0 |  -0.002116486219290019 |   9.814818490233088e-17 | 0.0 |   0.0006023471284906419 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.5152030114440025e-19 | 0.0 |   -0.012296723987511833 |  -0.0016288331869485063 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
