|                           Parameters |                       0 |   1 |   2 |                      3 |                       4 |   5 |                       6 |   7 |                       8 |                       9 |  10 |                      11 |  12 |                      13 |                      14 |  15 |                      16 |  17 |                      18 |                      19 |  20 |                      21 |  22 |  23 |  24 |  25 |  26 |  27 |                      28 |  29 |                     30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |  58 |  59 |  60 |
|     VER J2018+367.spectral.reference |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |   8.732063286909977e-05 | 0.0 | 0.0 |  0.0020798359677434907 |  1.0695162804433091e-16 | 0.0 | -0.00034366274146439076 | 0.0 |   -0.022869119399842087 |  1.2585088202150112e-15 | 0.0 |   0.0033562403823813817 | 0.0 |  -0.0025268853580327462 |  3.3764978024413945e-16 | 0.0 |  0.00026364795468229415 | 0.0 |  -0.0017450426115324428 |   7.510516779076519e-17 | 0.0 |    0.000407901343710491 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   8.173585535688828e-20 | 0.0 | -0.0074787668554969836 |  -0.0023318778688171107 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index |  -0.0009051078138795384 | 0.0 | 0.0 |   0.002068862964081233 | -1.1446294144259662e-16 | 0.0 |  -0.0003556851945519472 | 0.0 |    0.020469045389415127 |   3.280524679129674e-15 | 0.0 |  -0.0025268853580327462 | 0.0 |     0.21339686197736757 |  -3.854974753960985e-15 | 0.0 |   -0.026571441415016887 | 0.0 |   -0.010351338017527002 |     4.8617645217732e-16 | 0.0 |   0.0017530505564242564 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   8.172410605407679e-20 | 0.0 |  0.0007865699764963742 |    0.004093143385533532 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |  -6.415129330501313e-17 | 0.0 | 0.0 | -6.807083898717367e-16 |  1.2201502317466919e-29 | 0.0 |  1.6804311200140162e-16 | 0.0 | -2.8749871790631625e-15 |  -2.599525005105523e-28 | 0.0 |  3.3764978024413945e-16 | 0.0 |  -3.854974753960985e-15 |   4.324265809891142e-27 | 0.0 |   1.001586701388862e-15 | 0.0 |  -6.651546587399393e-16 |   2.899367666758225e-29 | 0.0 |  1.2430425111952735e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -2.7972522647401533e-32 | 0.0 |  2.719082994589662e-15 |    9.86048842336841e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ |   0.0001386938366059844 | 0.0 | 0.0 | -0.0001428352346110977 |  1.7056310123700914e-17 | 0.0 |  1.2546534830879496e-05 | 0.0 |  -0.0022110970059396884 |  -3.668788404331765e-16 | 0.0 |  0.00026364795468229415 | 0.0 |   -0.026571441415016887 |   1.001586701388862e-15 | 0.0 |   0.0036798678425340433 | 0.0 |   0.0012280576477636783 |  -5.824524605109465e-17 | 0.0 | -0.00021721466707945745 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -8.07602973902457e-21 | 0.0 | -0.0006553177855042525 |  -0.0007673279313283229 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index |  -0.0005672246769882767 | 0.0 | 0.0 |  -0.026532490936335126 | -1.5011630876917586e-15 | 0.0 |    0.004953204212117599 | 0.0 |    0.012557429525278259 |   4.932515742320506e-16 | 0.0 |  -0.0017450426115324428 | 0.0 |   -0.010351338017527002 |  -6.651546587399393e-16 | 0.0 |   0.0012280576477636783 | 0.0 |     0.10058784667063049 |  -4.009739402772201e-15 | 0.0 |   -0.014558371591530688 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.2823826437750251e-18 | 0.0 |    0.08398273518556268 |     0.00554413256576348 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude | -1.2570997339754434e-17 | 0.0 | 0.0 | 1.1288855848069175e-15 |   6.174658959789911e-29 | 0.0 | -2.1227778108776846e-16 | 0.0 |  -5.508690655226887e-16 | -1.8394835103753778e-29 | 0.0 |   7.510516779076519e-17 | 0.0 |     4.8617645217732e-16 |   2.899367666758225e-29 | 0.0 |  -5.824524605109465e-17 | 0.0 |  -4.009739402772201e-15 |  1.8449676992648233e-28 | 0.0 |   6.329008036010294e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   6.043177549755877e-32 | 0.0 | -3.638772484302666e-15 |  -1.398590205432282e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
