|                           Parameters |                       0 |   1 |   2 |                       3 |                       4 |   5 |                       6 |   7 |                       8 |                       9 |  10 |                      11 |  12 |                      13 |                      14 |  15 |                      16 |  17 |                      18 |                      19 |  20 |                      21 |  22 |  23 |  24 |  25 |  26 |  27 |                      28 |  29 |                      30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |  58 |  59 |  60 |
|     VER J2018+367.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ | -2.8962187611982918e-06 | 0.0 | 0.0 | -4.4527092896092774e-06 | -3.4129283072045265e-18 | 0.0 |  -3.221704847776378e-06 | 0.0 |   -0.001827860829899565 |   6.146928387836938e-16 | 0.0 |   0.0004599177749144194 | 0.0 |  1.3485599587243854e-07 |   8.242189881282171e-20 | 0.0 |   -3.70192698468794e-09 | 0.0 |  1.0766489055708104e-07 |   5.743110077972385e-21 | 0.0 | -1.2298141982708313e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.7509197006242915e-23 | 0.0 |   1.471114316471226e-06 |  1.3736729101794483e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index | -4.1803062559699655e-05 | 0.0 | 0.0 |  3.6485730507239243e-07 |  2.2396404702556667e-19 | 0.0 |    6.05298066107871e-08 | 0.0 |  -4.091873756083969e-06 |  -2.681374654796933e-18 | 0.0 |  1.3485599587243854e-07 | 0.0 |     0.02957131710153484 |  1.6355208410807458e-15 | 0.0 |   -0.002196077117384055 | 0.0 |  1.5539992482573279e-06 |   8.288896904148937e-20 | 0.0 | -1.7755221732117562e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -2.5279474166590893e-22 | 0.0 |  2.1239591382510753e-05 |  1.9835175331104913e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |  -5.795474843986003e-17 | 0.0 | 0.0 |  3.9226191114493034e-19 |  2.7167004192867656e-31 | 0.0 |   6.838950667650375e-20 | 0.0 | -1.3320432569954332e-18 |   1.831107936578575e-31 | 0.0 |   8.242189881282171e-20 | 0.0 |  1.6355208410807458e-15 |   4.048602775547883e-27 | 0.0 |   3.573209380681404e-16 | 0.0 |   2.154412980342972e-18 |  1.1491558436691502e-31 | 0.0 | -2.4615575281765416e-19 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -3.5047057166891584e-34 | 0.0 |   2.944609538464318e-17 |  2.7498431568687716e-18 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ | -1.1302263366401166e-07 | 0.0 | 0.0 |  -3.699648620016913e-09 |  -9.944723097605044e-22 | 0.0 |  -4.723916872912359e-10 | 0.0 |    1.65352436178229e-07 |  1.5429986744609452e-19 | 0.0 |   -3.70192698468794e-09 | 0.0 |   -0.002196077117384055 |   3.573209380681404e-16 | 0.0 |   0.0005405380098496699 | 0.0 |   4.196992575622099e-09 |  2.2417992428261954e-22 | 0.0 |   -4.80727823493289e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -6.859990025137233e-25 | 0.0 |  5.7631418212065587e-08 |   5.389826445299473e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index | -0.00019996637248440822 | 0.0 | 0.0 |  1.1864343771972084e-06 |   8.809565846778303e-19 | 0.0 |  2.1316379431012881e-07 | 0.0 |   1.932251958435257e-06 |   6.174978060793517e-18 | 0.0 |  1.0766489055708104e-07 | 0.0 |  1.5539992482573279e-06 |   2.154412980342972e-18 | 0.0 |   4.196992575622099e-09 | 0.0 |    0.021358521334893736 |  -6.465106525407164e-16 | 0.0 |  -0.0017737558906049083 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   1.224544243211154e-19 | 0.0 |   -0.005676161871152216 |  -0.0018463059907519678 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude | -1.0666024436681535e-17 | 0.0 | 0.0 |   6.328970656329472e-20 |   4.699049401265001e-32 | 0.0 |  1.1369798484709936e-20 | 0.0 |  1.0306345022510074e-19 |  3.2936720970470964e-31 | 0.0 |   5.743110077972385e-21 | 0.0 |   8.288896904148937e-20 |  1.1491558436691502e-31 | 0.0 |  2.2417992428261954e-22 | 0.0 |  -6.465106525407164e-16 |  3.8681541653127617e-29 | 0.0 |   9.090276365358784e-17 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   1.606225308457227e-32 | 0.0 | -1.4351529418623733e-15 | -1.1042126199388848e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|   LHAASO J2032+4102.spectral.lambda_ |   2.284726955546874e-05 | 0.0 | 0.0 | -1.3552278256312912e-07 | -1.0065104507794025e-19 | 0.0 | -2.4358474126528668e-08 | 0.0 | -2.2078569857594793e-07 |  -7.055219547459374e-19 | 0.0 | -1.2298141982708313e-08 | 0.0 | -1.7755221732117562e-07 | -2.4615575281765416e-19 | 0.0 |   -4.80727823493289e-10 | 0.0 |  -0.0017737558906049083 |   9.090276365358784e-17 | 0.0 |   0.0005498635210755496 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   1.689487896717527e-19 | 0.0 |   -0.013356246000841114 |   -0.001535040922652582 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
