|                           Parameters |                       0 |   1 |   2 |                       3 |                       4 |   5 |                       6 |   7 |                       8 |                       9 |  10 |                     11 |  12 |                      13 |                      14 |  15 |                      16 |  17 |                      18 |                      19 |  20 |                     21 |  22 |  23 |  24 |  25 |  26 |  27 |                      28 |  29 |                      30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |
|     VER J2018+367.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |   4.176436334800085e-05 | 0.0 | 0.0 |     -0.3257830982824228 |  -5.874702524765864e-15 | 0.0 |    0.062079992844253855 | 0.0 |       0.148434748543467 |  -5.509254337579937e-15 | 0.0 |    0.08709741600905001 | 0.0 |      0.1799106796100262 |  -6.113282333200206e-17 | 0.0 |      0.3555574707878797 | 0.0 |     0.01940136596972702 |  -8.444376401102026e-16 | 0.0 |  -0.004519736484030583 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -3.590472584587208e-18 | 0.0 |     0.47049900338201284 |     0.12523697614658844 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index |  -5.857866571068458e-05 | 0.0 | 0.0 |     -0.7090053093500397 |  -1.264701533532309e-14 | 0.0 |     0.13612895545082856 | 0.0 |     0.33760081603702713 | -1.3002587523149875e-14 | 0.0 |     0.1799106796100262 | 0.0 |      0.4010220148321099 | -1.3934273521038448e-16 | 0.0 |       0.777530372178208 | 0.0 |    0.038626206542633615 |  -1.613013014280264e-15 | 0.0 |   -0.00901824458602527 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -7.729485695480764e-18 | 0.0 |       1.037177268667468 |      0.2856396371585191 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |  -4.131573618362298e-20 | 0.0 | 0.0 |   2.410127913157572e-16 |    4.28195345770767e-30 | 0.0 |  -4.647854809737295e-17 | 0.0 | -1.1555922777059153e-16 |    4.40924598920837e-30 | 0.0 | -6.113282333200206e-17 | 0.0 | -1.3934273521038448e-16 |   5.321484408394439e-32 | 0.0 |  -2.644773937220832e-16 | 0.0 | -1.2176754921728519e-17 |   5.017509930484484e-31 | 0.0 | 2.8519778982641727e-18 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   2.584053813214506e-33 | 0.0 | -3.5472104891398035e-16 |  -9.946393514931446e-17 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ |  -8.592450691032883e-05 | 0.0 | 0.0 |     -1.3985747822540413 |  -2.528120969580673e-14 | 0.0 |     0.26653835464166653 | 0.0 |      0.6595419265078024 | -2.5329253916477963e-14 | 0.0 |     0.3555574707878797 | 0.0 |       0.777530372178208 |  -2.644773937220832e-16 | 0.0 |       1.541801020162429 | 0.0 |     0.08296164661683514 | -3.5148983567016297e-15 | 0.0 |  -0.018988391927639275 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.5329426595343265e-17 | 0.0 |      2.0278235472461414 |      0.5470280197500527 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index | -0.00037797040717597435 | 0.0 | 0.0 |   -0.053891733158394683 |   -9.43109402754553e-16 | 0.0 |    0.009617959926885614 | 0.0 |    0.013797506658549095 |  -3.356048136193267e-16 | 0.0 |    0.01940136596972702 | 0.0 |    0.038626206542633615 | -1.2176754921728519e-17 | 0.0 |     0.08296164661683514 | 0.0 |     0.07872089500812664 | -2.9403708860663663e-15 | 0.0 |  -0.011538658521673904 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -7.016287951009545e-19 | 0.0 |     0.03610669913834097 |    -0.02112323971802564 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude |   6.061359566728979e-18 | 0.0 | 0.0 |  2.3631187118917664e-15 |   4.249703158987685e-29 | 0.0 | -4.1906702207817824e-16 | 0.0 |   -5.23687514917924e-16 |   1.119089537739859e-29 | 0.0 | -8.444376401102026e-16 | 0.0 |  -1.613013014280264e-15 |   5.017509930484484e-31 | 0.0 | -3.5148983567016297e-15 | 0.0 | -2.9403708860663663e-15 |  1.2837032034538836e-28 | 0.0 |    4.7662180843866e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   3.134965883100811e-32 | 0.0 | -1.6639992741321622e-15 |   8.394979621397403e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
