|                           Parameters |                       0 |   1 |   2 |                       3 |                       4 |   5 |                       6 |   7 |                       8 |                       9 |  10 |                      11 |  12 |                      13 |                      14 |  15 |                      16 |  17 |                      18 |                      19 |  20 |                     21 |  22 |  23 |  24 |  25 |  26 |  27 |                      28 |  29 |                      30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |  58 |  59 |  60 |
|     VER J2018+367.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |  -7.139468894863013e-06 | 0.0 | 0.0 |  -4.308826413579582e-05 | -2.0048999597539207e-17 | 0.0 |  -9.595919024402553e-06 | 0.0 |  -0.0004361805445855163 |   8.931761946675497e-16 | 0.0 |   0.0004435206535319768 | 0.0 |  5.7863142555345266e-08 |   5.008242078503231e-20 | 0.0 |   3.777050705650377e-09 | 0.0 |   4.430269573690514e-07 |   8.939146598253169e-20 | 0.0 |  4.652874793249551e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -3.4035224682066353e-23 | 0.0 |   3.222767241083346e-07 | -1.3906792149368308e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index |  -7.606555127095999e-05 | 0.0 | 0.0 |  1.0972196440561553e-06 |   6.762590379886293e-19 | 0.0 |   1.331416399519467e-07 | 0.0 |    6.21235355862535e-07 |  1.5176799546879133e-18 | 0.0 |  5.7863142555345266e-08 | 0.0 |    0.029897066606218582 |   8.519442372122257e-15 | 0.0 |   -0.000549999229024065 | 0.0 |   4.720110015641437e-06 |    9.52380819500976e-19 | 0.0 |  4.956991883092304e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -3.626245391779001e-22 | 0.0 |  3.4334182716901425e-06 | -1.4817722243582786e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |  -5.964095244334996e-17 | 0.0 | 0.0 |   8.550850278534579e-19 |   5.279339733887635e-31 | 0.0 |  1.0370761568071572e-19 | 0.0 |   6.122399769013624e-19 |  1.3113745506927777e-30 | 0.0 |   5.008242078503231e-20 | 0.0 |   8.519442372122257e-15 |   4.775309758911707e-27 | 0.0 |    5.62273093931852e-16 | 0.0 |  3.7009142691418675e-18 |    7.46739007761532e-31 | 0.0 | 3.8866820119758993e-19 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -2.843233097532414e-34 | 0.0 |  2.6920939706318767e-18 | -1.1617924280811514e-18 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ |  -4.457328258706268e-06 | 0.0 | 0.0 |   6.375835287426575e-08 |  3.9411159201736226e-20 | 0.0 |   7.730525953871763e-09 | 0.0 |   4.608889381960216e-08 |   9.840966858501843e-20 | 0.0 |   3.777050705650377e-09 | 0.0 |   -0.000549999229024065 |    5.62273093931852e-16 | 0.0 |   0.0005841599771208773 | 0.0 |  2.7659396908934357e-07 |    5.58092047789392e-20 | 0.0 |  2.904854041260336e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -2.1249034770667862e-23 | 0.0 |  2.0121348376697057e-07 |   -8.68175000395382e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index |  -0.0004636697868069301 | 0.0 | 0.0 |  6.5920249629315095e-06 |   4.079289263958315e-18 | 0.0 |   7.990448252129237e-07 | 0.0 |   6.225773648694341e-06 |  1.1608434805366848e-17 | 0.0 |   4.430269573690514e-07 | 0.0 |   4.720110015641437e-06 |  3.7009142691418675e-18 | 0.0 |  2.7659396908934357e-07 | 0.0 |    0.031141984773171733 | -1.3098478385053533e-15 | 0.0 | -0.0030535289079124807 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.0936205735209178e-18 | 0.0 |     0.00706636702570714 |   -0.000958212038893842 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude |  -9.355523038259212e-17 | 0.0 | 0.0 |  1.3300762034650717e-18 |   8.230797162882459e-31 | 0.0 |  1.6122218424087231e-19 | 0.0 |  1.2561862950887204e-18 |   2.342254877850348e-30 | 0.0 |   8.939146598253169e-20 | 0.0 |    9.52380819500976e-19 |    7.46739007761532e-31 | 0.0 |    5.58092047789392e-20 | 0.0 | -1.3098478385053533e-15 |   6.045638228392001e-28 | 0.0 |  8.176501920415674e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.2053034695424006e-31 | 0.0 |  1.5487330933455043e-16 |  3.9861652402476764e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
