|                           Parameters |                       0 |   1 |   2 |                       3 |                       4 |   5 |                      6 |   7 |                       8 |                      9 |  10 |                      11 |  12 |                      13 |                      14 |  15 |                      16 |  17 |                      18 |                      19 |  20 |                      21 |  22 |  23 |  24 |  25 |  26 |  27 |                      28 |  29 |                      30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |  58 |  59 |  60 |
|     VER J2018+367.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |  -6.250483421869769e-06 | 0.0 | 0.0 |  -4.007125622965422e-05 |  -1.920943090689698e-17 | 0.0 | -8.874584510530673e-06 | 0.0 |  -0.0004149661266386054 |  8.245160415522697e-16 | 0.0 |  0.00040677828156838054 | 0.0 |   5.187904222057659e-08 |  4.3539941726587425e-20 | 0.0 |  3.6938256501632976e-09 | 0.0 |  3.7953563262507093e-07 |   7.370599667597477e-20 | 0.0 |  3.7353301495460994e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -3.054257750033363e-23 | 0.0 |   2.818397284553055e-07 | -1.1899357802539757e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index |  -7.165361985777088e-05 | 0.0 | 0.0 |  1.0266162628951444e-06 |   6.512035170652244e-19 | 0.0 | 1.2255923014884727e-07 | 0.0 |   5.637550984480905e-07 | 1.3972896604344393e-18 | 0.0 |   5.187904222057659e-08 | 0.0 |    0.030703703272096955 |   8.737734029354769e-15 | 0.0 |  -0.0004780308551155775 | 0.0 |   4.350890947514715e-06 |   8.449414488312056e-19 | 0.0 |  4.2820124012351766e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -3.5013199777571343e-22 | 0.0 |   3.230950224059838e-06 | -1.3640897182105887e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |  -5.463935101383262e-17 | 0.0 | 0.0 |   7.808984121552329e-19 |   4.952997298680474e-31 | 0.0 |  9.295776546699021e-20 | 0.0 |   5.443072474505948e-19 |    1.1760401767881e-30 | 0.0 |  4.3539941726587425e-20 | 0.0 |   8.737734029354769e-15 |  4.8153457973475795e-27 | 0.0 |   6.435692566625445e-16 | 0.0 |   3.317753598824583e-18 |   6.443079301235178e-31 | 0.0 |  3.2652286363718783e-19 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -2.6698471075927363e-34 | 0.0 |   2.463687100961629e-18 |  -1.040217203200247e-18 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ |  -4.608359217050281e-06 | 0.0 | 0.0 |   6.591717818664087e-08 |   4.174977206764061e-20 | 0.0 |  7.814583769439237e-09 | 0.0 |  4.5832389103174024e-08 |  9.911583353482816e-20 | 0.0 |  3.6938256501632976e-09 | 0.0 |  -0.0004780308551155775 |   6.435692566625445e-16 | 0.0 |   0.0006522712806850202 | 0.0 |   2.798259125376407e-07 |   5.434202540785663e-20 | 0.0 |  2.7539724339879694e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -2.2519223850692808e-23 | 0.0 |  2.0780338786229772e-07 |  -8.772731140461368e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index | -0.00041751530669742915 | 0.0 | 0.0 |  5.9372312194684375e-06 |   3.768525180014623e-18 | 0.0 |  7.048150212617989e-07 | 0.0 |   5.527919135211068e-06 | 1.0305312619054864e-17 | 0.0 |  3.7953563262507093e-07 | 0.0 |   4.350890947514715e-06 |   3.317753598824583e-18 | 0.0 |   2.798259125376407e-07 | 0.0 |    0.030336506205679178 | -1.3156841785080281e-15 | 0.0 |   -0.002975835064162577 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.0945355053661212e-18 | 0.0 |    0.007164526722860126 |  -0.0008459371615610015 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude |  -8.108193624504274e-17 | 0.0 | 0.0 |  1.1530210671849392e-18 |  7.3185502217784885e-31 | 0.0 | 1.3687768623051512e-19 | 0.0 |    1.07354089055467e-18 |  2.001310068404176e-30 | 0.0 |   7.370599667597477e-20 | 0.0 |   8.449414488312056e-19 |   6.443079301235178e-31 | 0.0 |   5.434202540785663e-20 | 0.0 | -1.3156841785080281e-15 |   5.577919453400968e-28 | 0.0 |    7.50002420336681e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   2.345829259466639e-31 | 0.0 |  2.9820411973847966e-17 |   3.871413265441372e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|   LHAASO J2032+4102.spectral.lambda_ | -4.1090773791495513e-05 | 0.0 | 0.0 |   5.843404787935313e-07 |  3.7089593330875057e-19 | 0.0 |  6.936945922087467e-08 | 0.0 |    5.44067246605032e-07 | 1.0142389396082702e-18 | 0.0 |  3.7353301495460994e-08 | 0.0 |  4.2820124012351766e-07 |  3.2652286363718783e-19 | 0.0 |  2.7539724339879694e-08 | 0.0 |   -0.002975835064162577 |    7.50002420336681e-16 | 0.0 |   0.0018293656573227608 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   1.214328061008032e-19 | 0.0 |   0.0018962024112027204 |  0.00026175045937944913 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
