|                           Parameters |                       0 |   1 |   2 |                      3 |                       4 |   5 |                       6 |   7 |                       8 |                       9 |  10 |                      11 |  12 |                      13 |                      14 |  15 |                      16 |  17 |                      18 |                      19 |  20 |                      21 |  22 |  23 |  24 |  25 |  26 |  27 |                     28 |  29 |                      30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |
|     VER J2018+367.spectral.reference |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ | -1.1331030179797293e-05 | 0.0 | 0.0 | -4.758609735468939e-05 | -2.1343202380594835e-17 | 0.0 | -1.0607605774549762e-05 | 0.0 | -0.00047016746193484315 |   9.608392512527993e-16 | 0.0 |   0.0004907371690447117 | 0.0 |   9.548253161581062e-08 |   7.289436205929733e-20 | 0.0 |  1.3558691410988496e-09 | 0.0 | -3.5245766888479298e-06 |  1.7648136874287322e-19 | 0.0 |  -9.663148812246544e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 1.1490829254481965e-20 | 0.0 |  -5.187208786541388e-05 | -1.8532366846600153e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index | -0.00011757703219437053 | 0.0 | 0.0 |   1.73258424161694e-06 |  1.0139769285023638e-18 | 0.0 |  2.0680395545827892e-07 | 0.0 |  1.2321553192782968e-06 |  2.4820807988615266e-18 | 0.0 |   9.548253161581062e-08 | 0.0 |    0.031263323297153395 |   8.691635977077454e-15 | 0.0 |  -0.0005946990172079158 | 0.0 |  -9.555634726879486e-07 |  1.5990254587200719e-18 | 0.0 | -1.0563702733303077e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 1.8062414894091023e-20 | 0.0 |  -7.853555653922438e-05 |  -3.120216552395735e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |  -8.747586937414273e-17 | 0.0 | 0.0 |  1.282181636340642e-18 |     7.5127113686497e-31 | 0.0 |  1.5260144560117034e-19 | 0.0 |   1.034313191007201e-18 |  1.9540969856117448e-30 | 0.0 |   7.289436205929733e-20 | 0.0 |   8.691635977077454e-15 |   4.726336905350763e-27 | 0.0 |   6.253028815420739e-16 | 0.0 | -1.2155051278642419e-18 |  1.1934564250170673e-30 | 0.0 |  -9.137480094348672e-19 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.489278084492089e-32 | 0.0 |   -6.50609888811923e-17 |  -2.554304256320961e-17 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ |  -7.322207057723742e-06 | 0.0 | 0.0 | 1.0377341257741904e-07 |   6.073374384668166e-20 | 0.0 |  1.1385333843089523e-08 | 0.0 |    8.49746401709972e-08 |   1.506644071219207e-19 | 0.0 |  1.3558691410988496e-09 | 0.0 |  -0.0005946990172079158 |   6.253028815420739e-16 | 0.0 |   0.0006663731262350659 | 0.0 | -2.2896348801112336e-06 |  1.1448035147718973e-19 | 0.0 |  -6.279783270756605e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  7.474416668578714e-21 | 0.0 | -3.3757969062983005e-05 | -1.2062675803841662e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index |   -0.000479602019615279 | 0.0 | 0.0 | 4.4388703221376095e-06 |   2.451352141477122e-18 | 0.0 | -2.8203879823234504e-07 | 0.0 |   3.700429940268312e-06 |  -4.081413598771731e-21 | 0.0 | -3.5245766888479298e-06 | 0.0 |  -9.555634726879486e-07 | -1.2155051278642419e-18 | 0.0 | -2.2896348801112336e-06 | 0.0 |     0.04495336557135048 |  -4.546153479953234e-16 | 0.0 |   -0.002748781720971686 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 1.2534737132660171e-18 | 0.0 |   0.0030084095771185787 |  -0.0062311767799935166 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude | -1.4462331977628577e-16 | 0.0 | 0.0 | 2.1373674199850738e-18 |   1.255682283663139e-30 | 0.0 |  2.6318335555387543e-19 | 0.0 |   2.060867346845535e-18 |   3.662782927004533e-30 | 0.0 |  1.7648136874287322e-19 | 0.0 |  1.5990254587200719e-18 |  1.1934564250170673e-30 | 0.0 |  1.1448035147718973e-19 | 0.0 |  -4.546153479953234e-16 |   1.465778173795786e-27 | 0.0 |  1.2637737950385123e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   7.14598747331086e-31 | 0.0 | -1.3521917788489895e-16 |    5.19375545313692e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
