|                           Parameters |                       0 |   1 |   2 |                       3 |                       4 |   5 |                       6 |   7 |                       8 |                       9 |  10 |                      11 |  12 |                      13 |                      14 |  15 |                      16 |  17 |                      18 |                      19 |  20 |                      21 |  22 |  23 |  24 |  25 |  26 |  27 |                      28 |  29 |                     30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |
|     VER J2018+367.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |   1.990570950912091e-08 | 0.0 | 0.0 | -1.0211782056959811e-05 |  -4.461309963884382e-18 | 0.0 |  -5.703735518485611e-06 | 0.0 |  -0.0002806155183522172 |   2.521444749966429e-16 | 0.0 |  0.00021208722812293703 | 0.0 | -2.5139557777060858e-05 |  -1.165890532035949e-17 | 0.0 |  -7.975267154506785e-06 | 0.0 |  -0.0003240104093050896 |    -4.7597465849223e-17 | 0.0 |  -5.149455166655724e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -2.3516839938132868e-18 | 0.0 |   0.002352626938858312 |   3.787630699259497e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index |  -2.391347768194722e-06 | 0.0 | 0.0 |  -1.204962743946681e-05 |     -8.013561543026e-18 | 0.0 |  -1.031840699110206e-05 | 0.0 |   -4.32384642422208e-05 |  -5.551823374127036e-17 | 0.0 | -2.5139557777060858e-05 | 0.0 |    0.009421749643782697 |   1.574344489901698e-15 | 0.0 |  -0.0003513260894312333 | 0.0 |  -0.0008566054133792093 | -1.2061866587838032e-16 | 0.0 | -0.00012490953760906605 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -7.408872312316217e-18 | 0.0 |   0.007582297190538041 |   0.0007482009441497963 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |  -1.786296552298643e-17 | 0.0 | 0.0 | -1.5125407874870001e-18 |  -2.702932541787606e-30 | 0.0 |  -4.643495432328159e-18 | 0.0 | -1.4113160361619408e-17 |    -2.2748939783805e-29 | 0.0 |  -1.165890532035949e-17 | 0.0 |   1.574344489901698e-15 |  1.3012461561273691e-27 | 0.0 |  1.6133801291337062e-16 | 0.0 | -4.2659230193444937e-16 |   -5.36179313955453e-29 | 0.0 |  -5.150760258971403e-17 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -4.5115713448649414e-30 | 0.0 |  4.746091892695316e-15 |   8.725764432282524e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2016+371.spectral.lambda_ |   3.151311458287038e-07 | 0.0 | 0.0 |   7.935996259163639e-08 | -1.6126217241486504e-18 | 0.0 |  -3.136765044454643e-06 | 0.0 |  -8.046040570636256e-06 | -1.4907209229187673e-17 | 0.0 |  -7.975267154506785e-06 | 0.0 |  -0.0003513260894312333 |  1.6133801291337062e-16 | 0.0 |   0.0002885964359159493 | 0.0 | -0.00030344745184954247 | -3.6008704688107636e-17 | 0.0 | -3.3583795372219706e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -3.2257008926434217e-18 | 0.0 |  0.0034235073595960926 |   0.0006812042993291103 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.index | -0.00020583531803272746 | 0.0 | 0.0 |  -0.0004105900233601057 | -1.6214876566904542e-16 | 0.0 | -0.00014076467920856386 | 0.0 |  -0.0009274566871897831 |  -8.849295972634123e-16 | 0.0 |  -0.0003240104093050896 | 0.0 |  -0.0008566054133792093 | -4.2659230193444937e-16 | 0.0 | -0.00030344745184954247 | 0.0 |     0.07862729253265487 |  -3.225129814060555e-16 | 0.0 |   -0.002025816808748917 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.3992591264773533e-17 | 0.0 |    0.04141666117712853 |    -0.04229894339203279 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.amplitude | -1.7970033613170504e-16 | 0.0 | 0.0 | -1.7716159420791597e-17 | -1.3793157809027491e-29 | 0.0 | -1.9543014733267407e-17 | 0.0 |   -7.41866331987479e-17 | -1.0060612822150053e-28 | 0.0 |    -4.7597465849223e-17 | 0.0 | -1.2061866587838032e-16 |   -5.36179313955453e-29 | 0.0 | -3.6008704688107636e-17 | 0.0 |  -3.225129814060555e-16 |   5.034065162408368e-27 | 0.0 |   3.453017077130059e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -6.1694574215837804e-30 | 0.0 | 1.5598138483481918e-15 | -1.6464623832192807e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| LHAASO J2032+4102.spectral.reference |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|   LHAASO J2032+4102.spectral.lambda_ |   7.185519653918083e-06 | 0.0 | 0.0 |   7.139507872031551e-06 |   -8.78588187542318e-18 | 0.0 | -1.9982824402266792e-05 | 0.0 |  -4.232842737554172e-05 |  -9.150974145386275e-17 | 0.0 |  -5.149455166655724e-05 | 0.0 | -0.00012490953760906605 |  -5.150760258971403e-17 | 0.0 | -3.3583795372219706e-05 | 0.0 |   -0.002025816808748917 |   3.453017077130059e-16 | 0.0 |   0.0006177960998016088 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -9.223808317944425e-18 | 0.0 |   0.014731634069511008 |  -0.0002333025552841672 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     LHAASO J2032+4102.spectral.alpha |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
