|                           Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |   7 |                       8 |   9 |                      10 |                      11 |  12 |                      13 |  14 |                      15 |                      16 |  17 |                      18 |  19 |  20 |  21 |  22 |  23 |  24 |                      25 |  26 |                      27 |                      28 |  29 |  30 |  31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |
|         VER J2020+368.spectral.index |     0.04897932753721561 |   2.756980641491572e-15 | 0.0 |   0.0015335206646481386 | 0.0 |   -0.000558213125541578 |  -4.270443526740354e-16 | 0.0 |  -3.296060233225996e-05 | 0.0 |    9.84820708855238e-09 |   3.652249142537258e-21 | 0.0 |  -3.143660524505264e-10 | 0.0 |   3.749497316892925e-11 | -1.4734088638127296e-23 | 0.0 | -1.6149315645948193e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -8.232895712332296e-26 | 0.0 |  3.1529670394555755e-10 |   8.048416693461695e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.amplitude |   2.756980641491572e-15 |   2.483061317151661e-28 | 0.0 |   5.085309041804047e-16 | 0.0 | -4.9436979828840095e-17 |  -4.623970050720267e-29 | 0.0 | -3.4240875651837134e-18 | 0.0 |  1.1727979293809013e-21 |   4.247849235450831e-34 | 0.0 | -2.4120467630066013e-23 | 0.0 |  5.7523980818567905e-24 | -1.2252854681669297e-36 | 0.0 | -1.7019363853546563e-24 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -6.189862475843493e-39 | 0.0 |   2.105215047932444e-23 |  3.8027006900021045e-24 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2020+368.spectral.lambda_ |   0.0015335206646481386 |   5.085309041804047e-16 | 0.0 |    0.002389174859907059 | 0.0 | -0.00012860156230275497 |  -9.621736168027243e-17 | 0.0 |  -8.737908172087025e-06 | 0.0 |  2.6850364021209438e-09 |    9.23868953409648e-22 | 0.0 |  -5.742296364743341e-11 | 0.0 |  1.7579095965356723e-11 | -2.5835976339718797e-24 | 0.0 |  -4.930905660680389e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -9.948990303594467e-27 | 0.0 |  2.0580675329490957e-11 | -3.2631431868623984e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2020+368.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.index |   -0.000558213125541578 | -4.9436979828840095e-17 | 0.0 | -0.00012860156230275497 | 0.0 |     0.02990250248287263 |  1.4573697870010974e-14 | 0.0 |  -0.0007150090189004624 | 0.0 |  -5.935167293307486e-07 | -2.3963156611341947e-19 | 0.0 | -1.3702610626108443e-08 | 0.0 |  5.6799444722279295e-11 |  -2.449168481973982e-24 | 0.0 | -1.0936466364677123e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   2.735631877200658e-27 | 0.0 | -3.0233334282260732e-12 |    7.27069075325392e-13 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.amplitude |  -4.270443526740354e-16 |  -4.623970050720267e-29 | 0.0 |  -9.621736168027243e-17 | 0.0 |  1.4573697870010974e-14 |  1.5023761818997932e-26 | 0.0 |   7.074221150638883e-16 | 0.0 |  -5.072309208958096e-19 |  -2.043980167339394e-31 | 0.0 | -1.1617755275001237e-20 | 0.0 |   5.384323065676041e-23 |  -3.051571491732322e-36 | 0.0 | -1.1462854684912486e-23 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -5.1111852691050916e-39 | 0.0 |  -4.293549775361292e-24 |  -6.061776085179186e-24 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |  -3.296060233225996e-05 | -3.4240875651837134e-18 | 0.0 |  -8.737908172087025e-06 | 0.0 |  -0.0007150090189004624 |   7.074221150638883e-16 | 0.0 |  0.00042685112510922334 | 0.0 | -1.2923805579115241e-08 |  -5.206799551211023e-21 | 0.0 |  -3.076118558513182e-10 | 0.0 |  3.1888632825809335e-12 | -1.4860391963333093e-25 | 0.0 |  -6.675480124666146e-13 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -1.807357075596507e-27 | 0.0 |  3.3457425740731333e-12 |   5.030205632847371e-13 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
