|                           Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |   7 |                       8 |   9 |                      10 |                      11 |  12 |                      13 |  14 |                      15 |                      16 |  17 |                      18 |  19 |  20 |  21 |  22 |  23 |  24 |                      25 |  26 |                      27 |                      28 |  29 |  30 |  31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |
|         VER J2020+368.spectral.index |      1.2776666701861554 |   2.830375319360833e-14 | 0.0 |    -0.21382266949458498 | 0.0 |    -0.20270992409572558 |  -7.322840544815638e-14 | 0.0 |     0.01833574659744164 | 0.0 |   0.0037128513071536095 |  -8.355872088692651e-15 | 0.0 |   -0.004518894026381655 | 0.0 |   0.0001489718094883728 |   9.130729015255141e-15 | 0.0 | -1.0014375243115568e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.2841230772183265e-16 | 0.0 |      0.2728385577457179 |     0.23376636057419958 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.amplitude |   2.830375319360833e-14 |   7.279904275144151e-28 | 0.0 |  -4.306501493621795e-15 | 0.0 |  -4.248570280456231e-15 | -1.6030650336838198e-27 | 0.0 |   3.764451543988243e-16 | 0.0 |   1.067540688325546e-15 |   3.705664927720109e-29 | 0.0 | -1.8290530272234787e-16 | 0.0 |   2.912330386695577e-18 |  1.4377253497904644e-28 | 0.0 |  -2.100477825188757e-19 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -4.100673611791498e-30 | 0.0 |   8.981067554499234e-15 |  6.8702378600610695e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2020+368.spectral.lambda_ |    -0.21382266949458498 |  -4.306501493621795e-15 | 0.0 |     0.03795180852889395 | 0.0 |     0.03482359527625204 |  1.2329466587883981e-14 | 0.0 |  -0.0032006178349886145 | 0.0 |    0.004802265513889412 |   2.559332810005777e-15 | 0.0 |  0.00026856700257518317 | 0.0 | -2.6857404858813965e-05 | -1.7995145753685695e-15 | 0.0 |  1.7304972392674816e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.5010390813455302e-17 | 0.0 |   -0.031235384184663106 |   -0.030781742648662902 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2020+368.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.index |    -0.20270992409572558 |  -4.248570280456231e-15 | 0.0 |     0.03482359527625204 | 0.0 |     0.04729141520899249 |  1.5981636314421725e-14 | 0.0 |   -0.003652031597155911 | 0.0 |    0.007903163185941428 |   3.618891366835219e-15 | 0.0 |  0.00020381928274503037 | 0.0 | -2.3304312257351994e-05 |  -3.875471755063821e-15 | 0.0 |  1.2259102812600483e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |     7.9201572418132e-17 | 0.0 |    -0.13298024220359236 |    -0.10070859673250282 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.amplitude |  -7.322840544815638e-14 | -1.6030650336838198e-27 | 0.0 |  1.2329466587883981e-14 | 0.0 |  1.5981636314421725e-14 |  1.3309352422428854e-26 | 0.0 |  -1.472308665390094e-16 | 0.0 |  1.8462818365116872e-15 |  1.9222205483007882e-27 | 0.0 |   5.087770881700625e-16 | 0.0 | -1.1415170297363395e-17 |  -8.908711033573922e-29 | 0.0 |  4.2143738294242963e-19 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.6615398590197977e-29 | 0.0 |  -4.430574885257783e-14 | -3.7624455556684204e-14 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ |     0.01833574659744164 |   3.764451543988243e-16 | 0.0 |  -0.0032006178349886145 | 0.0 |   -0.003652031597155911 |  -1.472308665390094e-16 | 0.0 |   0.0005984423372233718 | 0.0 |  -0.0009609397840115309 | -2.0797753586670716e-16 | 0.0 |    7.40328787498189e-05 | 0.0 |  1.4547566014470399e-06 |  5.4457010456787745e-16 | 0.0 | -1.1063530592741745e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -7.31026962875352e-19 | 0.0 |    0.007276830397482769 |    0.008929144760721134 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
