|                        Parameters |                       0 |   1 |                       2 |                       3 |   4 |   5 |   6 |   7 |   8 |                      9 |  10 |                      11 |                     12 |  13 |  14 |  15 |  16 |  17 |                      18 |                     19 |  20 |                      21 |  22 |                      23 |                      24 |  25 |                     26 |  27 |                      28 |                      29 |  30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |
|  VER J2020+368.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|    VER J2020+368.spectral.lambda_ | -2.4997825105297393e-18 | 0.0 |  -0.0003687642959213443 |   -0.002770208023014441 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  9.265088227284491e-18 | 0.0 |   0.0014865986254411693 | 0.00025960493381916775 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -0.0004418889182995016 |  1.859718033583266e-16 | 0.0 |  0.00034154179521449674 | 0.0 |  -4.161306233658291e-05 |  -2.541505367422237e-17 | 0.0 | -6.043963684406984e-06 | 0.0 |   -3.69911003749554e-05 | -1.1007430114249572e-17 | 0.0 |  -3.411163677246826e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2020+368.spectral.alpha |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2018+367.spectral.index |   4.903683759165039e-19 | 0.0 |   -0.003986990793600414 |   -0.004654015059923543 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  4.366317623884365e-17 | 0.0 |    0.008834909604370007 |  0.0010630451472818873 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.00023026092145934164 | -5.823052337681233e-17 | 0.0 |  -4.161306233658291e-05 | 0.0 |    0.012547986125579414 |  4.0801545090425404e-15 | 0.0 | -0.0003867071630259328 | 0.0 |  -8.854962321418094e-05 | -4.7727310293147244e-17 | 0.0 |  -4.046560774861321e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2018+367.spectral.amplitude |  -7.237446923947658e-30 | 0.0 | -1.0618947497375585e-15 |  -8.003101381296259e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.977402224245772e-29 | 0.0 |   4.811512890593369e-15 |  9.016946097131789e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -2.20462989243922e-17 | -3.894830659337489e-29 | 0.0 |  -2.541505367422237e-17 | 0.0 |  4.0801545090425404e-15 |  5.5925631285125076e-27 | 0.0 |  2.810178106274457e-16 | 0.0 |  -1.079892912768764e-16 |   -3.21647808335253e-29 | 0.0 |  -9.990383467538548e-18 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2018+367.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|    VER J2018+367.spectral.lambda_ |  -3.768583201175893e-18 | 0.0 |  0.00014863891095117092 |  -0.0032908304401622077 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 3.2601143142223273e-18 | 0.0 |  0.00010661066635148919 | 5.1107275244513065e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.8145115926925215e-05 | 2.5357053193465077e-18 | 0.0 |  -6.043963684406984e-06 | 0.0 |  -0.0003867071630259328 |   2.810178106274457e-16 | 0.0 |  0.0002252911600896126 | 0.0 |  -3.701368266920138e-05 |  -7.204231815832053e-18 | 0.0 |  2.3567206221344418e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2018+367.spectral.alpha |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2016+371.spectral.index |  1.0412168154803118e-18 | 0.0 |   -0.004550867456858629 |  -0.0048162104667373315 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 5.4895967282107726e-17 | 0.0 |     0.01129333814548552 |   0.001511205122294781 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.00017577824002024575 | -6.295706844377696e-17 | 0.0 |   -3.69911003749554e-05 | 0.0 |  -8.854962321418094e-05 |  -1.079892912768764e-16 | 0.0 | -3.701368266920138e-05 | 0.0 |    0.015005617460527407 |  2.6754004014206572e-15 | 0.0 |  -0.0006514388137754121 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2016+371.spectral.amplitude |  -3.410092247566923e-30 | 0.0 |  -6.656891702883027e-16 | -3.9730689706479205e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.848401858726168e-29 | 0.0 |    3.09633582727586e-15 |  6.018639276208966e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -7.478225111859165e-18 | -7.860605783784293e-30 | 0.0 | -1.1007430114249572e-17 | 0.0 | -4.7727310293147244e-17 |   -3.21647808335253e-29 | 0.0 | -7.204231815832053e-18 | 0.0 |  2.6754004014206572e-15 |  1.9077201635349656e-27 | 0.0 |  2.6210647020458514e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2016+371.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|    VER J2016+371.spectral.lambda_ | -5.5096507044672396e-18 | 0.0 |   0.0006254015763517668 |   -0.004266158898092465 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 3.3705015682079387e-18 | 0.0 | -0.00010813696716481903 | 0.00013124072128783593 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   5.157705134184168e-05 |  1.062560059600239e-17 | 0.0 |  -3.411163677246826e-06 | 0.0 |  -4.046560774861321e-05 |  -9.990383467538548e-18 | 0.0 | 2.3567206221344418e-06 | 0.0 |  -0.0006514388137754121 |  2.6210647020458514e-16 | 0.0 |  0.00046185721608729306 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2016+371.spectral.alpha |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      3HWC J2010+345.spectral.norm |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
