|                           Parameters |                       0 |                       1 |   2 |   3 |                       4 |                       5 |                       6 |   7 |   8 |                       9 |                      10 |  11 |                      12 |  13 |                      14 |                      15 |  16 |                      17 |  18 |                      19 |                      20 |  21 |                      22 |  23 |                      24 |                      25 |  26 |                      27 |  28 |  29 |  30 |  31 |  32 |  33 |                      34 |  35 |                      36 |                      37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |  52 |  53 |  54 |  55 |  56 |  57 |  58 |  59 |  60 |
|     VER J2020+368.spectral.amplitude | -1.2108524633439875e-22 |  5.4882918609599896e-30 | 0.0 | 0.0 |  -5.828308194941689e-28 | -2.8824839923863246e-28 |  -5.013596845942965e-29 | 0.0 | 0.0 |  1.5207972481695703e-16 |   1.086313741025554e-28 | 0.0 |  3.0354377078083646e-17 | 0.0 | -3.4522463804163404e-17 | -1.6905673463302834e-29 | 0.0 |   2.929652115178615e-17 | 0.0 |  1.1564713239552868e-20 |  1.6778690382036313e-34 | 0.0 | -1.0823114327663868e-20 | 0.0 |   1.136269354766707e-25 |  -1.996958855245356e-38 | 0.0 |  -5.753317942638787e-26 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -6.415782858593924e-41 | 0.0 |  1.8244123924033443e-25 | -3.0713443386087093e-26 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2020+368.spectral.reference |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2020+368.spectral.lambda_ | -1.9475503185037925e-09 |   8.825804418511677e-17 | 0.0 | 0.0 |   -9.37302357168103e-15 |  -4.635483808991267e-15 |  -8.062777780987041e-16 | 0.0 | 0.0 | -0.00017948605971234113 |  3.0354377078083646e-17 | 0.0 |  0.00018502975126740359 | 0.0 | -1.1437731738394818e-05 | -1.5571165920156533e-19 | 0.0 | -2.3115247386076318e-06 | 0.0 |  1.8196212872734189e-09 |   2.691441071909545e-23 | 0.0 | -1.8878414014080335e-09 | 0.0 |  4.4692718115109364e-13 | -1.3755482953284139e-26 | 0.0 | -1.8841398641451718e-14 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   9.107080776449219e-29 | 0.0 |  -1.677705244801213e-13 |   5.490570246242719e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2020+368.spectral.alpha |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.index |  1.0453101354898366e-07 |  -4.738163319459685e-15 | 0.0 | 0.0 |   5.031651355983703e-13 |  2.4884321651342633e-13 |   4.328288000966094e-14 | 0.0 | 0.0 | -0.00013864776297015035 | -3.4522463804163404e-17 | 0.0 | -1.1437731738394818e-05 | 0.0 |     0.30862366404621633 |  -4.776102815306739e-14 | 0.0 |    0.031031096319138796 | 0.0 |  -4.271318726592056e-05 |  -6.380952277683793e-19 | 0.0 |  4.4195604785293155e-05 | 0.0 |  -2.607732992839848e-12 |  -8.666148705180614e-25 | 0.0 |  -4.856037544490478e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.1922553736297096e-27 | 0.0 | -2.0553418199534473e-11 | -3.2771146470402337e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.amplitude |  -6.629783958861362e-20 |  3.0047067773370507e-27 | 0.0 | 0.0 |  -3.190936403634795e-25 | -1.5780963702613191e-25 | -2.7448908467280456e-26 | 0.0 | 0.0 | -1.2293430528410747e-18 | -1.6905673463302834e-29 | 0.0 | -1.5571165920156533e-19 | 0.0 |  -4.776102815306739e-14 |   6.446872225040036e-26 | 0.0 |  1.8492218171349888e-14 | 0.0 | -1.5209970960722981e-18 | -1.8708573358739138e-32 | 0.0 |   5.781443142197048e-19 | 0.0 |  1.7133323237370192e-23 |   5.546538162101599e-37 | 0.0 |  1.3636651646389771e-24 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -3.02187110633257e-40 | 0.0 |  1.1936820304803655e-23 |  2.6112095567177794e-24 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.reference |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ | -2.7723470522334107e-08 |   1.256189436755304e-15 | 0.0 | 0.0 | -1.3341194643788987e-13 |   -6.59796540145178e-14 |  -1.147628944713678e-14 | 0.0 | 0.0 | -2.2542437965260228e-05 |   2.929652115178615e-17 | 0.0 | -2.3115247386076318e-06 | 0.0 |    0.031031096319138796 |  1.8492218171349888e-14 | 0.0 |     0.09865697630102252 | 0.0 | -1.2440263115298298e-07 |  -6.992171280874962e-21 | 0.0 |   1.395843637690498e-06 | 0.0 |   1.710428169718755e-11 |  4.0267956129131646e-26 | 0.0 |    7.85615438733393e-14 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   4.802230282547903e-28 | 0.0 |  1.9038124489130523e-12 |  -2.057507664697447e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index |   4.738947337245904e-09 | -2.1476030027853314e-16 | 0.0 | 0.0 |  2.2807608844097064e-14 |  1.1279597115391828e-14 |   1.962008118655878e-15 | 0.0 | 0.0 |   2.239403735484444e-08 |  1.1564713239552868e-20 | 0.0 |  1.8196212872734189e-09 | 0.0 |  -4.271318726592056e-05 | -1.5209970960722981e-18 | 0.0 | -1.2440263115298298e-07 | 0.0 |     0.01675520883533087 |  -1.300362825561448e-16 | 0.0 |    0.012958590743358627 | 0.0 |   3.670858716594197e-12 |  3.8250898530688454e-26 | 0.0 |  -3.257017012588893e-13 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  5.0195489804107375e-28 | 0.0 |  2.3785441063895736e-12 |  2.5198006104179482e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
